 %%%%%%%%%%%%%%    DEBUG FILE    %%%%%%%%%%%%%%
   1.0000000000000004E-006   5.5375369960022104E-027
   1.0025360538963760E-006   5.5939250149507972E-027
   1.0050785393621168E-006   5.6508872256238355E-027
   1.0076274732651128E-006   5.7084294878029677E-027
   1.0101828702862876E-006   5.7665576699812969E-027
   1.0127447494237152E-006   5.8252777979710422E-027
   1.0153131248786370E-006   5.8845958483282355E-027
   1.0178880123719302E-006   5.9445178916149769E-027
   1.0204694314198422E-006   6.0050501483818269E-027
   1.0230573970860640E-006   6.0661987972324762E-027
   1.0256519274853048E-006   6.1279701510829251E-027
   1.0282530347258616E-006   6.1903704418793016E-027
   1.0308607415508221E-006   6.2534062202905845E-027
   1.0334750586178486E-006   6.3170838095700766E-027
   1.0360960057304784E-006   6.3814098191590982E-027
   1.0387236027656557E-006   6.4463909278991564E-027
   1.0413578604623338E-006   6.5120336543139873E-027
   1.0439988018534554E-006   6.5783448894587083E-027
   1.0466464377325120E-006   6.6453312852443069E-027
   1.0493007912494199E-006   6.7129998736090576E-027
   1.0519618763543205E-006   6.7813575227922921E-027
   1.0546297038994940E-006   6.8504110878560917E-027
   1.0573043034229431E-006   6.9201679785677353E-027
   1.0599856858793844E-006   6.9906351949985588E-027
   1.0626738684707105E-006   7.0618199703296485E-027
   1.0653688621597073E-006   7.1337294432483948E-027
   1.0680706967851652E-006   7.2063713296590463E-027
   1.0707793834133449E-006   7.2797529194195328E-027
   1.0734949330906528E-006   7.3538815714208865E-027
   1.0762173758834674E-006   7.4287652396648589E-027
   1.0789467229424633E-006   7.5044114390887275E-027
   1.0816829917772410E-006   7.5808279344947733E-027
   1.0844261935466909E-006   7.6580223889430569E-027
   1.0871763586233539E-006   7.7360030855788206E-027
   1.0899334982714502E-006   7.8147778501320441E-027
   1.0926976301788786E-006   7.8943547682762231E-027
   1.0954687656181585E-006   7.9747418201481251E-027
   1.0982469352711111E-006   8.0559476316447932E-027
   1.1010321505166582E-006   8.1379803518869459E-027
   1.1038244227132987E-006   8.2208482072781103E-027
   1.1066237893029002E-006   8.3045602855390113E-027
   1.1094302421731106E-006   8.3891243997103308E-027
   1.1122438123471317E-006   8.4745496178174718E-027
   1.1150645310263960E-006   8.5608451122793025E-027
   1.1178923900366747E-006   8.6480189371257495E-027
   1.1207274206377979E-006   8.7360804400673112E-027
   1.1235696542691883E-006   8.8250390767677821E-027
   1.1264190826942645E-006   8.9149031497573392E-027
   1.1292757507305022E-006   9.0056827201658021E-027
   1.1321396500994948E-006   9.0973862607374394E-027
   1.1350108124594711E-006   9.1900236048471317E-027
   1.1378892696505387E-006   9.2836046995154122E-027
   1.1407750133311478E-006   9.3781382785488056E-027
   1.1436680754009992E-006   9.4736344791521354E-027
   1.1465684879430627E-006   9.5701035547994043E-027
   1.1494762425521566E-006   9.6675545095122178E-027
   1.1523913713713023E-006   9.7659977930033991E-027
   1.1553139067281794E-006   9.8654439750524738E-027
   1.1582438401534980E-006   9.9659023376449401E-027
   1.1611812177309640E-006   1.0067384127865060E-026
   1.1641260309482798E-006   1.0169898817201992E-026
   1.1670783123581161E-006   1.0273457398438982E-026
   1.1700380947001601E-006   1.0378070991104109E-026
   1.1730053693971872E-006   1.0483749358873659E-026
   1.1759801692501623E-006   1.0590503833991775E-026
   1.1789625272484959E-006   1.0698345878995540E-026
   1.1819524347495368E-006   1.0807285558602714E-026
   1.1849499248044383E-006   1.0917334555033675E-026
   1.1879550306542407E-006   1.1028504684480860E-026
   1.1909677435903694E-006   1.1140806322634350E-026
   1.1939881109985343E-006   1.1254252042629818E-026
   1.1970161241259404E-006   1.1368852432871634E-026
   1.2000518164449691E-006   1.1484619781804640E-026
   1.2030952216203060E-006   1.1601566520132694E-026
   1.2061463308323874E-006   1.1719703562360913E-026
   1.2092051778089110E-006   1.1839043576621922E-026
   1.2122717964713366E-006   1.1959599376831402E-026
   1.2153461779328316E-006   1.2081382214755735E-026
   1.2184283561783466E-006   1.2204405149346776E-026
   1.2215183509809111E-006   1.2328680808449550E-026
   1.2246162110511088E-006   1.2454223123201043E-026
   1.2277218985608412E-006   1.2581042641834325E-026
   1.2308354622482861E-006   1.2709153544717437E-026
   1.2339569220878216E-006   1.2838568982100338E-026
   1.2370862981044811E-006   1.2969302237730043E-026
   1.2402236396296488E-006   1.3101367967070685E-026
   1.2433689083531180E-006   1.3234777265899249E-026
   1.2465221536342232E-006   1.3369545052172718E-026
   1.2496833957019102E-006   1.3505685158572063E-026
   1.2528526548364271E-006   1.3643211559994923E-026
   1.2560299513694534E-006   1.3782138372151630E-026
   1.2592153353877903E-006   1.3922481169384290E-026
   1.2624087679945805E-006   1.4064251742650174E-026
   1.2656102993050081E-006   1.4207465944882054E-026
   1.2688199498577853E-006   1.4352138476224033E-026
   1.2720377402437138E-006   1.4498284186637828E-026
   1.2752637211879389E-006   1.4645919459003184E-026
   1.2784978532978744E-006   1.4795056697687514E-026
   1.2817401873274059E-006   1.4945712578851372E-026
   1.2849907440770083E-006   1.5097902566552953E-026
   1.2882495443999079E-006   1.5251642282425263E-026
   1.2915166092022160E-006   1.5406947507222153E-026
   1.2947919899858383E-006   1.5563835650497018E-026
   1.2980756467549652E-006   1.5722319894316084E-026
   1.3013676310406798E-006   1.5882417959709082E-026
   1.3046679639619824E-006   1.6044146279911692E-026
   1.3079766666914252E-006   1.6207521455698792E-026
   1.3112937913872926E-006   1.6372561801570588E-026
   1.3146192975440381E-006   1.6539281184185761E-026
   1.3179532373494987E-006   1.6707698245612737E-026
   1.3212956321918258E-006   1.6877830273231605E-026
   1.3246465035134132E-006   1.7049694729918831E-026
   1.3280058728110325E-006   1.7223309257085629E-026
   1.3313737930416749E-006   1.7398693317021789E-026
   1.3347502230795276E-006   1.7575861645342317E-026
   1.3381352159115861E-006   1.7754834052370090E-026
   1.3415287932535188E-006   1.7935628908982628E-026
