     x         <sv>
1.0025361E-06		8.1769574E-12
1.0050785E-06		8.2184845E-12
1.0076275E-06		8.2602225E-12
1.0101829E-06		8.3021725E-12
1.0127447E-06		8.3443356E-12
1.0153131E-06		8.3867127E-12
1.0178880E-06		8.4293051E-12
1.0204694E-06		8.4721138E-12
1.0230574E-06		8.5151399E-12
1.0256519E-06		8.5583845E-12
1.0282530E-06		8.6018487E-12
1.0308607E-06		8.6455337E-12
1.0334751E-06		8.6894405E-12
1.0360960E-06		8.7335703E-12
1.0387236E-06		8.7779242E-12
1.0413579E-06		8.8225034E-12
1.0439988E-06		8.8673090E-12
1.0466464E-06		8.9123421E-12
1.0493008E-06		8.9576039E-12
1.0519619E-06		9.0030956E-12
1.0546297E-06		9.0488183E-12
1.0573043E-06		9.0947732E-12
1.0599857E-06		9.1409616E-12
1.0626739E-06		9.1873844E-12
1.0653689E-06		9.2340431E-12
1.0680707E-06		9.2809387E-12
1.0707794E-06		9.3280725E-12
1.0734949E-06		9.3754456E-12
1.0762174E-06		9.4230593E-12
1.0789467E-06		9.4709149E-12
1.0816830E-06		9.5190135E-12
1.0844262E-06		9.5673563E-12
1.0871764E-06		9.6159447E-12
1.0899335E-06		9.6647798E-12
1.0926976E-06		9.7138629E-12
1.0954688E-06		9.7631953E-12
1.0982469E-06		9.8127783E-12
1.1010321E-06		9.8626130E-12
1.1038244E-06		9.9127009E-12
1.1066238E-06		9.9630431E-12
1.1094302E-06		1.0013641E-11
1.1122438E-06		1.0064496E-11
1.1150645E-06		1.0115609E-11
1.1178924E-06		1.0166982E-11
1.1207274E-06		1.0218615E-11
1.1235697E-06		1.0270511E-11
1.1264191E-06		1.0322670E-11
1.1292757E-06		1.0375095E-11
1.1321396E-06		1.0427785E-11
1.1350108E-06		1.0480743E-11
1.1378893E-06		1.0533970E-11
1.1407750E-06		1.0587468E-11
1.1436681E-06		1.0641237E-11
1.1465685E-06		1.0695279E-11
1.1494762E-06		1.0749596E-11
1.1523914E-06		1.0804188E-11
1.1553139E-06		1.0859058E-11
1.1582438E-06		1.0914206E-11
1.1611812E-06		1.0969635E-11
1.1641260E-06		1.1025345E-11
1.1670783E-06		1.1081337E-11
1.1700381E-06		1.1137615E-11
1.1730054E-06		1.1194178E-11
1.1759802E-06		1.1251028E-11
1.1789625E-06		1.1308167E-11
1.1819524E-06		1.1365596E-11
1.1849499E-06		1.1423317E-11
1.1879550E-06		1.1481331E-11
1.1909677E-06		1.1539640E-11
1.1939881E-06		1.1598245E-11
1.1970161E-06		1.1657147E-11
1.2000518E-06		1.1716348E-11
1.2030952E-06		1.1775851E-11
1.2061463E-06		1.1835655E-11
1.2092052E-06		1.1895763E-11
1.2122718E-06		1.1956176E-11
1.2153462E-06		1.2016897E-11
1.2184284E-06		1.2077925E-11
1.2215184E-06		1.2139264E-11
1.2246162E-06		1.2200914E-11
1.2277219E-06		1.2262877E-11
1.2308355E-06		1.2325154E-11
1.2339569E-06		1.2387749E-11
1.2370863E-06		1.2450660E-11
1.2402236E-06		1.2513892E-11
1.2433689E-06		1.2577444E-11
1.2465221E-06		1.2641320E-11
1.2496834E-06		1.2705520E-11
1.2528527E-06		1.2770045E-11
1.2560300E-06		1.2834899E-11
1.2592153E-06		1.2900082E-11
1.2624088E-06		1.2965596E-11
1.2656103E-06		1.3031442E-11
1.2688200E-06		1.3097623E-11
1.2720378E-06		1.3164140E-11
1.2752637E-06		1.3230995E-11
1.2784978E-06		1.3298190E-11
1.2817402E-06		1.3365725E-11
1.2849907E-06		1.3433604E-11
1.2882496E-06		1.3501827E-11
1.2915166E-06		1.3570397E-11
1.2947920E-06		1.3639315E-11
1.2980756E-06		1.3708584E-11
1.3013676E-06		1.3778203E-11
1.3046680E-06		1.3848177E-11
1.3079767E-06		1.3918506E-11
1.3112938E-06		1.3989192E-11
1.3146193E-06		1.4060237E-11
1.3179532E-06		1.4131643E-11
1.3212956E-06		1.4203411E-11
1.3246465E-06		1.4275544E-11
1.3280059E-06		1.4348043E-11
1.3313738E-06		1.4420911E-11
1.3347502E-06		1.4494148E-11
1.3381352E-06		1.4567758E-11
1.3415288E-06		1.4641741E-11
1.3449310E-06		1.4716100E-11
1.3483418E-06		1.4790837E-11
1.3517613E-06		1.4865953E-11
1.3551894E-06		1.4941451E-11
1.3586262E-06		1.5017332E-11
1.3620718E-06		1.5093599E-11
1.3655261E-06		1.5170252E-11
1.3689891E-06		1.5247296E-11
1.3724610E-06		1.5324730E-11
1.3759416E-06		1.5402558E-11
1.3794311E-06		1.5480781E-11
1.3829294E-06		1.5559401E-11
1.3864366E-06		1.5638420E-11
1.3899526E-06		1.5717841E-11
1.3934776E-06		1.5797665E-11
1.3970116E-06		1.5877895E-11
1.4005545E-06		1.5958532E-11
1.4041063E-06		1.6039578E-11
1.4076672E-06		1.6121036E-11
1.4112371E-06		1.6202908E-11
1.4148161E-06		1.6285195E-11
1.4184042E-06		1.6367901E-11
1.4220013E-06		1.6451026E-11
1.4256076E-06		1.6534574E-11
1.4292230E-06		1.6618546E-11
1.4328476E-06		1.6702945E-11
1.4364814E-06		1.6787772E-11
1.4401244E-06		1.6873030E-11
1.4437766E-06		1.6958720E-11
1.4474381E-06		1.7044846E-11
1.4511089E-06		1.7131410E-11
1.4547890E-06		1.7218413E-11
1.4584784E-06		1.7305858E-11
1.4621772E-06		1.7393747E-11
1.4658853E-06		1.7482082E-11
1.4696029E-06		1.7570866E-11
1.4733299E-06		1.7660101E-11
1.4770663E-06		1.7749789E-11
1.4808123E-06		1.7839933E-11
1.4845677E-06		1.7930534E-11
1.4883326E-06		1.8021596E-11
1.4921071E-06		1.8113120E-11
1.4958912E-06		1.8205108E-11
1.4996848E-06		1.8297564E-11
1.5034881E-06		1.8390490E-11
1.5073010E-06		1.8483887E-11
1.5111236E-06		1.8577759E-11
1.5149559E-06		1.8672108E-11
1.5187979E-06		1.8766935E-11
1.5226497E-06		1.8862244E-11
1.5265112E-06		1.8958038E-11
1.5303825E-06		1.9054318E-11
1.5342637E-06		1.9151086E-11
1.5381546E-06		1.9248347E-11
1.5420555E-06		1.9346101E-11
1.5459662E-06		1.9444351E-11
1.5498869E-06		1.9543101E-11
1.5538175E-06		1.9642352E-11
1.5577580E-06		1.9742107E-11
1.5617086E-06		1.9842369E-11
1.5656692E-06		1.9943140E-11
1.5696398E-06		2.0044423E-11
1.5736205E-06		2.0146220E-11
1.5776113E-06		2.0248534E-11
1.5816122E-06		2.0351368E-11
1.5856232E-06		2.0454723E-11
1.5896445E-06		2.0558604E-11
1.5936759E-06		2.0663013E-11
1.5977175E-06		2.0767951E-11
1.6017694E-06		2.0873423E-11
1.6058316E-06		2.0979430E-11
1.6099041E-06		2.1085976E-11
1.6139869E-06		2.1193063E-11
1.6180800E-06		2.1300693E-11
1.6221836E-06		2.1408871E-11
1.6262975E-06		2.1517597E-11
1.6304219E-06		2.1626876E-11
1.6345567E-06		2.1736710E-11
1.6387021E-06		2.1847101E-11
1.6428579E-06		2.1958054E-11
1.6470243E-06		2.2069569E-11
1.6512012E-06		2.2181651E-11
1.6553888E-06		2.2294303E-11
1.6595869E-06		2.2407526E-11
1.6637957E-06		2.2521325E-11
1.6680152E-06		2.2635701E-11
1.6722454E-06		2.2750658E-11
1.6764863E-06		2.2866199E-11
1.6807379E-06		2.2982327E-11
1.6850004E-06		2.3099045E-11
1.6892736E-06		2.3216355E-11
1.6935577E-06		2.3334261E-11
1.6978527E-06		2.3452766E-11
1.7021585E-06		2.3571873E-11
1.7064753E-06		2.3691584E-11
1.7108030E-06		2.3811904E-11
1.7151417E-06		2.3932835E-11
1.7194914E-06		2.4054380E-11
1.7238521E-06		2.4176542E-11
1.7282239E-06		2.4299324E-11
1.7326067E-06		2.4422731E-11
1.7370007E-06		2.4546763E-11
1.7414059E-06		2.4671426E-11
1.7458222E-06		2.4796722E-11
1.7502497E-06		2.4922654E-11
1.7546884E-06		2.5049226E-11
1.7591384E-06		2.5176441E-11
1.7635996E-06		2.5304301E-11
1.7680722E-06		2.5432811E-11
1.7725561E-06		2.5561974E-11
1.7770514E-06		2.5691793E-11
1.7815581E-06		2.5822271E-11
1.7860763E-06		2.5953411E-11
1.7906059E-06		2.6085218E-11
1.7951469E-06		2.6217694E-11
1.7996995E-06		2.6350843E-11
1.8042637E-06		2.6484668E-11
1.8088394E-06		2.6619173E-11
1.8134267E-06		2.6754360E-11
1.8180256E-06		2.6890235E-11
1.8226362E-06		2.7026799E-11
1.8272585E-06		2.7164057E-11
1.8318926E-06		2.7302012E-11
1.8365383E-06		2.7440668E-11
1.8411959E-06		2.7580028E-11
1.8458653E-06		2.7720095E-11
1.8505465E-06		2.7860874E-11
1.8552396E-06		2.8002368E-11
1.8599446E-06		2.8144581E-11
1.8646615E-06		2.8287516E-11
1.8693904E-06		2.8431176E-11
1.8741312E-06		2.8575567E-11
1.8788841E-06		2.8720690E-11
1.8836491E-06		2.8866551E-11
1.8884261E-06		2.9013152E-11
1.8932153E-06		2.9160498E-11
1.8980166E-06		2.9308592E-11
1.9028300E-06		2.9457439E-11
1.9076557E-06		2.9607041E-11
1.9124936E-06		2.9757403E-11
1.9173438E-06		2.9908529E-11
1.9222063E-06		3.0060422E-11
1.9270811E-06		3.0213087E-11
1.9319683E-06		3.0366527E-11
1.9368679E-06		3.0520746E-11
1.9417799E-06		3.0675749E-11
1.9467044E-06		3.0831538E-11
1.9516413E-06		3.0988119E-11
1.9565908E-06		3.1145495E-11
1.9615528E-06		3.1303671E-11
1.9665274E-06		3.1462649E-11
1.9715146E-06		3.1622435E-11
1.9765145E-06		3.1783033E-11
1.9815270E-06		3.1944446E-11
1.9865523E-06		3.2106679E-11
1.9915903E-06		3.2269736E-11
1.9966411E-06		3.2433621E-11
2.0017047E-06		3.2598338E-11
2.0067811E-06		3.2763892E-11
2.0118704E-06		3.2930287E-11
2.0169726E-06		3.3097527E-11
2.0220878E-06		3.3265616E-11
2.0272159E-06		3.3434558E-11
2.0323570E-06		3.3604359E-11
2.0375112E-06		3.3775022E-11
2.0426784E-06		3.3946552E-11
2.0478588E-06		3.4118953E-11
2.0530522E-06		3.4292229E-11
2.0582589E-06		3.4466386E-11
2.0634787E-06		3.4641427E-11
2.0687118E-06		3.4817357E-11
2.0739582E-06		3.4994180E-11
2.0792179E-06		3.5171902E-11
2.0844909E-06		3.5350526E-11
2.0897773E-06		3.5530057E-11
