     x         <sv>
1.0025361E-05		7.8020189E-28
1.0050785E-05		7.8416418E-28
1.0076275E-05		7.8814660E-28
1.0101829E-05		7.9214924E-28
1.0127447E-05		7.9617221E-28
1.0153131E-05		8.0021561E-28
1.0178880E-05		8.0427954E-28
1.0204694E-05		8.0836412E-28
1.0230574E-05		8.1246943E-28
1.0256519E-05		8.1659560E-28
1.0282530E-05		8.2074272E-28
1.0308607E-05		8.2491090E-28
1.0334751E-05		8.2910025E-28
1.0360960E-05		8.3331088E-28
1.0387236E-05		8.3754289E-28
1.0413579E-05		8.4179640E-28
1.0439988E-05		8.4607150E-28
1.0466464E-05		8.5036832E-28
1.0493008E-05		8.5468696E-28
1.0519619E-05		8.5902753E-28
1.0546297E-05		8.6339014E-28
1.0573043E-05		8.6777491E-28
1.0599857E-05		8.7218195E-28
1.0626739E-05		8.7661137E-28
1.0653689E-05		8.8106328E-28
1.0680707E-05		8.8553781E-28
1.0707794E-05		8.9003506E-28
1.0734949E-05		8.9455515E-28
1.0762174E-05		8.9909819E-28
1.0789467E-05		9.0366430E-28
1.0816830E-05		9.0825361E-28
1.0844262E-05		9.1286622E-28
1.0871764E-05		9.1750226E-28
1.0899335E-05		9.2216184E-28
1.0926976E-05		9.2684509E-28
1.0954688E-05		9.3155212E-28
1.0982469E-05		9.3628305E-28
1.1010321E-05		9.4103801E-28
1.1038244E-05		9.4581712E-28
1.1066238E-05		9.5062050E-28
1.1094302E-05		9.5544828E-28
1.1122438E-05		9.6030057E-28
1.1150645E-05		9.6517751E-28
1.1178924E-05		9.7007921E-28
1.1207274E-05		9.7500581E-28
1.1235697E-05		9.7995743E-28
1.1264191E-05		9.8493419E-28
1.1292757E-05		9.8993623E-28
1.1321396E-05		9.9496367E-28
1.1350108E-05		1.0000166E-27
1.1378893E-05		1.0050953E-27
1.1407750E-05		1.0101997E-27
1.1436681E-05		1.0153301E-27
1.1465685E-05		1.0204865E-27
1.1494762E-05		1.0256691E-27
1.1523914E-05		1.0308780E-27
1.1553139E-05		1.0361133E-27
1.1582438E-05		1.0413753E-27
1.1611812E-05		1.0466640E-27
1.1641260E-05		1.0519795E-27
1.1670783E-05		1.0573221E-27
1.1700381E-05		1.0626917E-27
1.1730054E-05		1.0680887E-27
1.1759802E-05		1.0735130E-27
1.1789625E-05		1.0789649E-27
1.1819524E-05		1.0844445E-27
1.1849499E-05		1.0899519E-27
1.1879550E-05		1.0954873E-27
1.1909677E-05		1.1010507E-27
1.1939881E-05		1.1066425E-27
1.1970161E-05		1.1122626E-27
1.2000518E-05		1.1179113E-27
1.2030952E-05		1.1235887E-27
1.2061463E-05		1.1292949E-27
1.2092052E-05		1.1350301E-27
1.2122718E-05		1.1407944E-27
1.2153462E-05		1.1465880E-27
1.2184284E-05		1.1524110E-27
1.2215184E-05		1.1582636E-27
1.2246162E-05		1.1641459E-27
1.2277219E-05		1.1700581E-27
1.2308355E-05		1.1760003E-27
1.2339569E-05		1.1819726E-27
1.2370863E-05		1.1879753E-27
1.2402236E-05		1.1940085E-27
1.2433689E-05		1.2000724E-27
1.2465221E-05		1.2061670E-27
1.2496834E-05		1.2122926E-27
