# Thermal sigma v for some different final states
# The final states are:
# Case 1: PDG = 12
# Case 2: PDG = 15
# Case 3: PDG =  6
# Case 4: PDG = 24
#  i     Mass [GeV]      sigvmid_1     sigvperr_1     sigvmerr_1      sigvmid_2     sigvperr_2     sigvmerr_2      sigvmid_3     sigvperr_3     sigvmerr_3      sigvmid_4     sigvperr_4     sigvmerr_4, sigv in units of cm^3/s^1
  75   0.979898E+02   0.348738E-24   0.100729E-25  -0.776320E-26   0.348752E-24   0.100459E-25  -0.777666E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.348754E-24   0.100595E-25  -0.776385E-26
  76   0.146985E+03   0.359178E-24   0.103722E-25  -0.793811E-26   0.359182E-24   0.103602E-25  -0.794970E-26   0.492223E-21   0.188561E-22  -0.142862E-22   0.359219E-24   0.103590E-25  -0.795268E-26
  77   0.149924E+03   0.359757E-24   0.103772E-25  -0.800853E-26   0.359757E-24   0.103768E-25  -0.796242E-26   0.167153E-21   0.616420E-23  -0.474541E-23   0.359774E-24   0.103567E-25  -0.798251E-26
  78   0.152923E+03   0.360295E-24   0.103927E-25  -0.802052E-26   0.360295E-24   0.103924E-25  -0.797434E-26   0.585569E-22   0.209708E-23  -0.159168E-23   0.360261E-24   0.104052E-25  -0.796041E-26
  79   0.155981E+03   0.360817E-24   0.104216E-25  -0.797241E-26   0.360823E-24   0.104076E-25  -0.798602E-26   0.212397E-22   0.728546E-24  -0.558359E-24   0.360819E-24   0.104213E-25  -0.797272E-26
  80   0.159101E+03   0.361375E-24   0.104377E-25  -0.798474E-26   0.361381E-24   0.104237E-25  -0.799837E-26   0.800917E-23   0.265383E-24  -0.203443E-24   0.361377E-24   0.104375E-25  -0.798506E-26
  81   0.162283E+03   0.361934E-24   0.104400E-25  -0.805700E-26   0.361934E-24   0.104396E-25  -0.801061E-26   0.316595E-23   0.101281E-24  -0.773049E-25   0.361936E-24   0.104398E-25  -0.805732E-26
  82   0.165529E+03   0.362488E-24   0.104560E-25  -0.806932E-26   0.362488E-24   0.104556E-25  -0.802286E-26   0.133362E-23   0.410147E-25  -0.316997E-25   0.362496E-24   0.104559E-25  -0.806979E-26
  83   0.168839E+03   0.362987E-24   0.105342E-25  -0.801985E-26   0.363049E-24   0.104578E-25  -0.809547E-26   0.621682E-24   0.184704E-25  -0.142541E-25   0.363044E-24   0.104700E-25  -0.808366E-26
  84   0.172216E+03   0.363596E-24   0.104879E-25  -0.809399E-26   0.363596E-24   0.104876E-25  -0.804738E-26   0.369987E-24   0.106723E-25  -0.823627E-26   0.363592E-24   0.104878E-25  -0.809391E-26
  85   0.175660E+03   0.364147E-24   0.105038E-25  -0.810625E-26   0.364147E-24   0.105035E-25  -0.805958E-26   0.364139E-24   0.105032E-25  -0.805942E-26   0.364131E-24   0.105030E-25  -0.805924E-26
  86   0.179174E+03   0.364678E-24   0.105331E-25  -0.805773E-26   0.364684E-24   0.105190E-25  -0.807149E-26   0.364676E-24   0.105187E-25  -0.807132E-26   0.364669E-24   0.105185E-25  -0.807114E-26
  87   0.182757E+03   0.365217E-24   0.105487E-25  -0.806963E-26   0.365223E-24   0.105345E-25  -0.808341E-26   0.365215E-24   0.105343E-25  -0.808324E-26   0.365207E-24   0.105340E-25  -0.808306E-26
  88   0.186412E+03   0.365818E-24   0.104863E-25  -0.814543E-26   0.365809E-24   0.105517E-25  -0.814325E-26   0.365809E-24   0.105514E-25  -0.809636E-26   0.365801E-24   0.105512E-25  -0.809620E-26
  89   0.190140E+03   0.366351E-24   0.105674E-25  -0.815532E-26   0.366351E-24   0.105670E-25  -0.810836E-26   0.366343E-24   0.105668E-25  -0.810820E-26   0.366335E-24   0.105666E-25  -0.810802E-26
  90   0.193943E+03   0.366886E-24   0.105969E-25  -0.810650E-26   0.366892E-24   0.105826E-25  -0.812035E-26   0.366884E-24   0.105824E-25  -0.812017E-26   0.366876E-24   0.105822E-25  -0.811999E-26
  91   0.197822E+03   0.367427E-24   0.106125E-25  -0.811847E-26   0.367433E-24   0.105983E-25  -0.813234E-26   0.367425E-24   0.105980E-25  -0.813216E-26   0.367417E-24   0.105978E-25  -0.813198E-26
  92   0.201779E+03   0.368032E-24   0.106138E-25  -0.819473E-26   0.368030E-24   0.106155E-25  -0.814554E-26   0.368022E-24   0.106152E-25  -0.814537E-26   0.368014E-24   0.106150E-25  -0.814519E-26
  93   0.205814E+03   0.368568E-24   0.106454E-25  -0.814367E-26   0.368574E-24   0.106312E-25  -0.815757E-26   0.368566E-24   0.106309E-25  -0.815740E-26   0.368558E-24   0.106307E-25  -0.815722E-26
  94   0.209930E+03   0.369112E-24   0.106612E-25  -0.815569E-26   0.369118E-24   0.106468E-25  -0.816962E-26   0.369110E-24   0.106466E-25  -0.816944E-26   0.369102E-24   0.106464E-25  -0.816926E-26
  95   0.314896E+03   0.380070E-24   0.109777E-25  -0.839782E-26   0.380076E-24   0.109629E-25  -0.841216E-26   0.380068E-24   0.109627E-25  -0.841197E-26   0.380060E-24   0.109625E-25  -0.841179E-26
  96   0.472343E+03   0.388908E-24   0.111654E-25  -0.865746E-26   0.388915E-24   0.111654E-25  -0.859325E-26   0.388863E-24   0.112164E-25  -0.860663E-26   0.388855E-24   0.112161E-25  -0.860646E-26
  97   0.708515E+03   0.394285E-24   0.113860E-25  -0.871402E-26   0.394290E-24   0.114266E-25  -0.866136E-26   0.394333E-24   0.113742E-25  -0.872770E-26   0.394325E-24   0.113739E-25  -0.872751E-26
  98   0.106277E+04   0.396795E-24   0.114607E-25  -0.876737E-26   0.396802E-24   0.114454E-25  -0.878234E-26   0.396793E-24   0.114451E-25  -0.878215E-26   0.396784E-24   0.114449E-25  -0.878195E-26
  99   0.159416E+04   0.398932E-24   0.114373E-25  -0.882949E-26   0.398932E-24   0.114529E-25  -0.881458E-26   0.398947E-24   0.114534E-25  -0.881490E-26   0.398894E-24   0.114905E-25  -0.876249E-26
 100   0.239124E+04   0.403496E-24   0.116321E-25  -0.885505E-26   0.403558E-24   0.115154E-25  -0.891680E-26   0.403570E-24   0.115135E-25  -0.891922E-26   0.403512E-24   0.115690E-25  -0.884898E-26
 101   0.358686E+04   0.411234E-24   0.117904E-25  -0.901832E-26   0.411231E-24   0.117903E-25  -0.901825E-26   0.411228E-24   0.117903E-25  -0.901819E-26   0.411225E-24   0.117902E-25  -0.901813E-26
 102   0.538029E+04   0.421229E-24   0.120770E-25  -0.923750E-26   0.421297E-24   0.120192E-25  -0.931099E-26   0.421236E-24   0.120772E-25  -0.923767E-26   0.421233E-24   0.120771E-25  -0.923760E-26
 103   0.807043E+04   0.432651E-24   0.124045E-25  -0.948799E-26   0.432648E-24   0.124044E-25  -0.948792E-26   0.432645E-24   0.124043E-25  -0.948786E-26   0.432642E-24   0.124042E-25  -0.948779E-26
 104   0.121056E+05   0.444820E-24   0.126759E-25  -0.975486E-26   0.444820E-24   0.126734E-25  -0.975721E-26   0.444817E-24   0.127508E-25  -0.975716E-26   0.444812E-24   0.126813E-25  -0.968104E-26
 105   0.181585E+05   0.457493E-24   0.130294E-25  -0.100401E-25   0.457486E-24   0.130343E-25  -0.100350E-25   0.457483E-24   0.130342E-25  -0.100350E-25   0.457481E-24   0.130342E-25  -0.100349E-25
 106   0.272377E+05   0.470435E-24   0.134118E-25  -0.102387E-25   0.470419E-24   0.134087E-25  -0.102408E-25   0.470479E-24   0.134071E-25  -0.103176E-25   0.470479E-24   0.134045E-25  -0.103200E-25
 107   0.408566E+05   0.483720E-24   0.136975E-25  -0.106105E-25   0.483694E-24   0.137837E-25  -0.106074E-25   0.483694E-24   0.137871E-25  -0.105298E-25   0.483674E-24   0.137865E-25  -0.105294E-25
 108   0.612848E+05   0.497123E-24   0.141644E-25  -0.108274E-25   0.497097E-24   0.141692E-25  -0.108216E-25   0.497077E-24   0.141686E-25  -0.108212E-25   0.497141E-24   0.140866E-25  -0.108199E-25
 109   0.919272E+05   0.510708E-24   0.145571E-25  -0.111179E-25   0.510774E-24   0.144729E-25  -0.111167E-25   0.510780E-24   0.144667E-25  -0.112014E-25   0.510756E-24   0.144724E-25  -0.111163E-25
 110   0.137891E+06   0.524606E-24   0.148648E-25  -0.114177E-25   0.524524E-24   0.149509E-25  -0.114187E-25   0.524591E-24   0.148644E-25  -0.114174E-25   0.524598E-24   0.148646E-25  -0.114175E-25
 111   0.300000E+06   0.551558E-24   0.156285E-25  -0.120043E-25   0.551565E-24   0.156287E-25  -0.120044E-25   0.551571E-24   0.156289E-25  -0.120046E-25   0.551578E-24   0.156291E-25  -0.120047E-25
