# Thermal sigma v for some different final states
# The final states are:
# Case 1: PDG = 12
# Case 2: PDG = 15
# Case 3: PDG =  6
# Case 4: PDG = 24
#  i     Mass [GeV]      sigvmid_1     sigvperr_1     sigvmerr_1      sigvmid_2     sigvperr_2     sigvmerr_2      sigvmid_3     sigvperr_3     sigvmerr_3      sigvmid_4     sigvperr_4     sigvmerr_4, sigv in units of cm^3/s^1
  68   0.853060E+02   0.162468E-24   0.471468E-26  -0.361669E-26   0.162467E-24   0.471464E-26  -0.361666E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.162469E-24   0.471353E-26  -0.361783E-26
  69   0.870122E+02   0.162714E-24   0.469331E-26  -0.364928E-26   0.162713E-24   0.468906E-26  -0.365524E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.162689E-24   0.472096E-26  -0.362173E-26
  70   0.887524E+02   0.162935E-24   0.470621E-26  -0.362708E-26   0.162914E-24   0.472763E-26  -0.362662E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.162909E-24   0.475888E-26  -0.360264E-26
  71   0.905275E+02   0.163159E-24   0.473684E-26  -0.365908E-26   0.163161E-24   0.470848E-26  -0.365912E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.163161E-24   0.473150E-26  -0.363524E-26
  72   0.923380E+02   0.163378E-24   0.474108E-26  -0.363694E-26   0.163377E-24   0.474105E-26  -0.363692E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.163382E-24   0.474107E-26  -0.363716E-26
  73   0.941848E+02   0.163630E-24   0.472626E-26  -0.364253E-26   0.163608E-24   0.474777E-26  -0.364207E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.163603E-24   0.475272E-26  -0.361600E-26
  74   0.960685E+02   0.163857E-24   0.476140E-26  -0.364759E-26   0.163835E-24   0.478828E-26  -0.362087E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.163856E-24   0.475377E-26  -0.364872E-26
  75   0.979898E+02   0.164104E-24   0.473995E-26  -0.365308E-26   0.164082E-24   0.476152E-26  -0.365262E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.164078E-24   0.476127E-26  -0.365265E-26
  76   0.146985E+03   0.169240E-24   0.491024E-26  -0.376835E-26   0.169238E-24   0.491113E-26  -0.376739E-26   0.182480E-21   0.698891E-23  -0.529774E-23   0.169230E-24   0.491728E-26  -0.373934E-26
  77   0.149924E+03   0.169494E-24   0.492521E-26  -0.377308E-26   0.169499E-24   0.491873E-26  -0.377322E-26   0.640871E-22   0.237517E-23  -0.180737E-23   0.169492E-24   0.492489E-26  -0.374513E-26
  78   0.152923E+03   0.169756E-24   0.493283E-26  -0.377891E-26   0.169762E-24   0.492634E-26  -0.377906E-26   0.232097E-22   0.828723E-24  -0.635456E-24   0.169754E-24   0.493250E-26  -0.375092E-26
  79   0.155981E+03   0.170019E-24   0.494046E-26  -0.378476E-26   0.170024E-24   0.493396E-26  -0.378491E-26   0.869302E-23   0.299451E-24  -0.229414E-24   0.170017E-24   0.494014E-26  -0.375672E-26
  80   0.159101E+03   0.170282E-24   0.494171E-26  -0.376222E-26   0.170311E-24   0.490589E-26  -0.379770E-26   0.338225E-23   0.113181E-24  -0.859842E-25   0.170313E-24   0.491143E-26  -0.379250E-26
  81   0.162283E+03   0.170571E-24   0.492012E-26  -0.379708E-26   0.170571E-24   0.494308E-26  -0.380349E-26   0.137869E-23   0.442872E-25  -0.337198E-25   0.170576E-24   0.491903E-26  -0.379837E-26
  82   0.165529E+03   0.170835E-24   0.495749E-26  -0.380295E-26   0.170834E-24   0.495745E-26  -0.380292E-26   0.598065E-24   0.184977E-25  -0.141092E-25   0.170840E-24   0.495640E-26  -0.380424E-26
  83   0.168839E+03   0.171098E-24   0.497181E-26  -0.380879E-26   0.171103E-24   0.496528E-26  -0.380893E-26   0.286567E-24   0.854205E-26  -0.652151E-26   0.171110E-24   0.496257E-26  -0.381183E-26
  84   0.172216E+03   0.171367E-24   0.497962E-26  -0.381477E-26   0.171372E-24   0.497308E-26  -0.381491E-26   0.174238E-24   0.505625E-26  -0.387871E-26   0.171370E-24   0.497301E-26  -0.381486E-26
  85   0.175660E+03   0.171630E-24   0.498726E-26  -0.382063E-26   0.171635E-24   0.495739E-26  -0.379236E-26   0.171638E-24   0.498065E-26  -0.379884E-26   0.171638E-24   0.498079E-26  -0.382083E-26
  86   0.179174E+03   0.171899E-24   0.498862E-26  -0.379794E-26   0.171928E-24   0.495246E-26  -0.383375E-26   0.171921E-24   0.498221E-26  -0.383360E-26   0.171914E-24   0.498878E-26  -0.382696E-26
  87   0.182757E+03   0.172174E-24   0.500308E-26  -0.383275E-26   0.172180E-24   0.499651E-26  -0.383289E-26   0.172179E-24   0.497308E-26  -0.380436E-26   0.172181E-24   0.496641E-26  -0.381086E-26
  88   0.186412E+03   0.172470E-24   0.497391E-26  -0.384027E-26   0.172469E-24   0.496803E-26  -0.384580E-26   0.172462E-24   0.499788E-26  -0.384566E-26   0.172454E-24   0.500447E-26  -0.383899E-26
  89   0.190140E+03   0.172716E-24   0.501881E-26  -0.384480E-26   0.172721E-24   0.501223E-26  -0.384494E-26   0.172720E-24   0.501219E-26  -0.384491E-26   0.172719E-24   0.498868E-26  -0.381630E-26
  90   0.193943E+03   0.172985E-24   0.499638E-26  -0.382219E-26   0.172988E-24   0.501982E-26  -0.382871E-26   0.172988E-24   0.499645E-26  -0.382224E-26   0.172991E-24   0.498975E-26  -0.382877E-26
  91   0.197822E+03   0.173280E-24   0.499729E-26  -0.385832E-26   0.173279E-24   0.499138E-26  -0.386388E-26   0.173273E-24   0.499119E-26  -0.386373E-26   0.173266E-24   0.499769E-26  -0.383486E-26
