# Thermal sigma v for some different final states
# The final states are:
# Case 1: PDG = 12
# Case 2: PDG = 15
# Case 3: PDG =  6
# Case 4: PDG = 24
#  i     Mass [GeV]      sigvmid_1     sigvperr_1     sigvmerr_1      sigvmid_2     sigvperr_2     sigvmerr_2      sigvmid_3     sigvperr_3     sigvmerr_3      sigvmid_4     sigvperr_4     sigvmerr_4, sigv in units of cm^3/s^1
  45   0.662641E-01   0.885626E-25   0.250771E-26  -0.191343E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  46   0.728905E-01   0.890087E-25   0.251923E-26  -0.192413E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  47   0.801795E-01   0.894570E-25   0.253303E-26  -0.193276E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  48   0.881975E-01   0.899076E-25   0.254242E-26  -0.194570E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  49   0.970172E-01   0.903605E-25   0.254289E-26  -0.195228E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  50   0.106719E+00   0.908156E-25   0.257037E-26  -0.196319E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  51   0.117391E+00   0.912907E-25   0.256964E-26  -0.197183E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  52   0.129130E+00   0.917682E-25   0.258365E-26  -0.199789E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  53   0.142043E+00   0.922304E-25   0.259436E-26  -0.199378E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  54   0.156247E+00   0.926950E-25   0.262472E-26  -0.200272E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  55   0.171872E+00   0.931619E-25   0.262006E-26  -0.200010E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  56   0.189059E+00   0.936311E-25   0.261980E-26  -0.203845E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  57   0.207965E+00   0.939937E-25   0.265836E-26  -0.201520E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  58   0.228762E+00   0.944306E-25   0.264217E-26  -0.205586E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  59   0.251638E+00   0.948146E-25   0.267001E-26  -0.206365E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  60   0.276801E+00   0.951450E-25   0.267813E-26  -0.205508E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  61   0.304482E+00   0.954212E-25   0.266751E-26  -0.206275E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  62   0.334930E+00   0.955873E-25   0.269177E-26  -0.208046E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  63   0.368423E+00   0.956058E-25   0.270714E-26  -0.206560E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  64   0.405265E+00   0.954950E-25   0.268418E-26  -0.206628E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  65   0.445792E+00   0.952370E-25   0.268131E-26  -0.207341E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  66   0.490371E+00   0.948513E-25   0.267104E-26  -0.206445E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  67   0.539408E+00   0.943759E-25   0.265766E-26  -0.205410E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  68   0.593349E+00   0.938304E-25   0.265745E-26  -0.202669E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  69   0.652683E+00   0.932519E-25   0.262601E-26  -0.202964E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  70   0.717952E+00   0.926413E-25   0.262378E-26  -0.200100E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  71   0.789747E+00   0.920346E-25   0.259173E-26  -0.200314E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  72   0.868722E+00   0.914142E-25   0.257254E-26  -0.197504E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  73   0.955594E+00   0.908156E-25   0.255456E-26  -0.196319E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  74   0.105115E+01   0.902209E-25   0.255466E-26  -0.194926E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  75   0.115627E+01   0.896647E-25   0.252442E-26  -0.195210E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  76   0.117939E+01   0.895435E-25   0.252158E-26  -0.194892E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  77   0.120298E+01   0.894224E-25   0.253094E-26  -0.193308E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  78   0.122704E+01   0.893188E-25   0.251469E-26  -0.194457E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  79   0.125158E+01   0.891981E-25   0.251185E-26  -0.194140E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  80   0.127661E+01   0.890775E-25   0.251894E-26  -0.192774E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  81   0.130215E+01   0.889743E-25   0.250499E-26  -0.193707E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  82   0.132819E+01   0.888540E-25   0.250216E-26  -0.193391E-26   0.364969E-18   0.175996E-19  -0.133345E-19   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  83   0.135475E+01   0.887339E-25   0.249600E-26  -0.191819E-26   0.116440E-18   0.544362E-20  -0.411231E-20   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  84   0.138185E+01   0.886140E-25   0.250972E-26  -0.191402E-26   0.379324E-19   0.171964E-20  -0.130098E-20   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  85   0.140948E+01   0.884942E-25   0.250577E-26  -0.191195E-26   0.126056E-19   0.551031E-21  -0.419613E-21   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  86   0.143767E+01   0.883916E-25   0.247974E-26  -0.191711E-26   0.427244E-20   0.180336E-21  -0.136886E-21   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  87   0.146643E+01   0.882551E-25   0.249300E-26  -0.189530E-26   0.147547E-20   0.604052E-22  -0.457435E-22   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  88   0.149576E+01   0.881358E-25   0.248083E-26  -0.190369E-26   0.518887E-21   0.204389E-22  -0.155758E-22   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  89   0.152567E+01   0.880166E-25   0.247693E-26  -0.190164E-26   0.185645E-21   0.707909E-23  -0.538816E-23   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  90   0.155619E+01   0.878807E-25   0.248840E-26  -0.189870E-26   0.674935E-22   0.249731E-23  -0.189233E-23   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
