   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1.0526315789473684E-002   0.0000000000000000        6.1970449007744713E+019
   2.1052631578947368E-002   0.0000000000000000       -2.4788179603097885E+020
   3.1578947368421054E-002   0.0000000000000000        9.2955673511617063E+020
   4.2105263157894736E-002   0.0000000000000000       -3.4703451444337050E+021
   5.2631578947368418E-002   0.0000000000000000        1.2951823842618647E+022
   6.3157894736842107E-002   0.0000000000000000       -4.8336950226040868E+022
   7.3684210526315783E-002   0.0000000000000000        1.8039597706154495E+023
   8.4210526315789472E-002   0.0000000000000000       -6.7324695802013851E+023
   9.4736842105263161E-002   0.0000000000000000        2.5125918550190094E+024
  0.10526315789473684        4.0615375875811335E-005  -3.9621204799996955E+024
  0.10526829769736841        4.0656057333605967E-005  -52434878495.152351     
  0.10527343749999998        4.0696740777751374E-005  -464577964568.13007     
  0.10527857730263157        4.0737426208247528E-005  -46070475659.302200     
  0.10528371710526314        4.0778113625094673E-005  -1846952815299.0034     
  0.10528885690789472        4.0818803028292511E-005  -40817058651.433144     
  0.10529399671052631        4.0859494417841056E-005  -375831618456.07196     
  0.10529913651315788        4.0900187793740659E-005  -36413381087.888725     
  0.10530427631578945        4.0940883155990902E-005  -4379295615746.9165     
  0.10530941611842104        4.0981580504592027E-005  -32736862155.633125     
  0.10531455592105261        4.1022279839543846E-005  -311562593800.18091     
  0.10531969572368419        4.1062981160846614E-005  -29435832982.289341     
  0.10532483552631577        4.1103684468500246E-005  -1732063132590.3645     
  0.10532997532894735        4.1144389762504279E-005  -27214801236.310287     
  0.10533511513157892        4.1185097042859486E-005  -260937917086.06729     
  0.10534025493421051        4.1225806309565474E-005  -22980263233.546658     
  0.10534539473684208        4.1266517562622582E-005  -11097303675990.990     
  0.10535053453947366        4.1307230802029875E-005  -27917597253.619576     
  0.10535567434210524        4.1347946027788390E-005  -192960892290.13058     
  0.10536081414473682        4.1388663239897435E-005   0.0000000000000000     
  0.10536595394736839        4.1429382438357573E-005  -1627940665210.2061     
  0.10537623355263155        4.1510826794329839E-005  -150096399597.16748     
  0.10538651315789471        4.1592279095705888E-005  -4158604334536.0425     
  0.10539679276315786        4.1673739342484796E-005  -120088577680.80162     
  0.10540707236842102        4.1755207534666978E-005  -1533257312167.2197     
  0.10541735197368418        4.1836683672252427E-005  -98533727095.697723     
  0.10542763157894736        4.1918167755241191E-005  -27664130233375.230     
  0.10543791118421052        4.1999659783633248E-005  -82392740313.460114     
  0.10544819078947368        4.2081159757428558E-005  -1446931792118.7832     
  0.10545847039473683        4.2162667676626851E-005  -69996481722.579697     
  0.10546874999999999        4.2244183541228410E-005  -3954614430836.6201     
  0.10547902960526315        4.2325707351233392E-005  -60247316236.603355     
  0.10548930921052629        4.2407239106641647E-005  -1367855716131.9648     
  0.10550986842105262        4.2570326453667918E-005  -10205468102477.639     
  0.10553042763157894        4.2733445582307107E-005  -1295761249956.7273     
  0.10555098684210525        4.2896596492558957E-005  -3765428209356.6616     
  0.10557154605263155        4.3059779184424124E-005  -1227858928363.2546     
  0.10559210526315788        4.3222993657902264E-005  -67703710853500.648     
  0.10561266447368418        4.3386239912993132E-005  -1171285017849.4473     
  0.10563322368421049        4.3549517949696919E-005  -3590561221268.9185     
  0.10565378289473681        4.3712827768014226E-005  -1096565503052.2675     
  0.10567434210526312        4.3876169367944079E-005  -9418598830412.0762     
  0.10569490131578943        4.4039542749486904E-005  -781090496544.97595     
  0.10571546052631575        4.4202947912643176E-005  -3425161195594.5732     
  0.10573601973684206        4.4366384857412102E-005  -591788953942.66345     
  0.10575657894736841        4.4529853583794210E-005  -25863954675476.379     
  0.10579769736842104        4.4856886381396814E-005  -3130463560718.8374     
  0.10583881578947368        4.5184046305451769E-005  -8720356822129.1211     
  0.10587993421052631        4.5511333355958443E-005  -2874500192845.2773     
  0.10592105263157894        4.5838747532916797E-005  -142326748328872.53     
  0.10596217105263157        4.6166288836327507E-005  -2649143786652.6299     
  0.10600328947368420        4.6493957266189802E-005  -8098020896943.4736     
  0.10604440789473685        4.6821752822504616E-005  -2450106784404.4731     
  0.10608552631578948        4.7149675505270730E-005  -24234997577478.320     
  0.10612664473684211        4.7477725314489194E-005  -2273300968788.0020     
  0.10616776315789474        4.7805902250159480E-005  -7540920838521.6875     
  0.10620888157894737        4.8134206312281336E-005  -2115543112688.4563     
  0.10625000000000001        4.8462637500855644E-005  -64199301285945.297     
  0.10629111842105264        4.8791195815881685E-005  -1974162714740.6807     
  0.10633223684210527        4.9119881257359569E-005  -7040238891995.5176     
  0.10641447368421053        4.9777633519671281E-005  -22756137162937.520     
  0.10649671052631578        5.0435894287790916E-005  -6588587412861.0215     
  0.10657894736842105        5.1094663561717857E-005  -243253386320891.28     
  0.10666118421052631        5.1753941341452925E-005  -6179752821475.8770     
  0.10674342105263157        5.2413727626995475E-005  -21409494505768.453     
  0.10682565789473682        5.3074022418345677E-005  -5808474978973.7871     
  0.10690789473684209        5.3734825715503917E-005  -60960830727948.141     
  0.10699013157894735        5.4396137518469816E-005  -5470277904948.9570     
  0.10707236842105261        5.5057957827243387E-005  -20179752327055.332     
  0.10715460526315786        5.5720286641824902E-005  -5161333167902.6416     
  0.10723684210526314        5.6383123962214089E-005  -136914705783958.56     
  0.10731907894736839        5.7046469788410846E-005  -4878351241931.7354     
  0.10740131578947365        5.7710324120415702E-005  -19053756532290.371     
  0.10748355263157890        5.8374686958227567E-005  -4618490971681.8369     
  0.10756578947368418        5.9039558301848100E-005  -57962045558348.383     
  0.10773026315789472        6.0370826506511444E-005  -18020144410206.977     
  0.10789473684210527        6.1704128734405749E-005  -315361674048742.06     
  0.10805921052631579        6.3039464985530972E-005  -17069091341502.199     
  0.10822368421052631        6.4376835259887441E-005  -55179864166959.289     
  0.10838815789473684        6.5716239557474842E-005  -16191956296308.100     
  0.10855263157894737        6.7057677878292783E-005  -131805991017419.88     
  0.10871710526315791        6.8401150222342173E-005  -15381530076646.371     
  0.10888157894736844        6.9746656589622142E-005  -52593913975913.812     
  0.10904605263157896        7.1094196980133479E-005  -14630226114602.738     
  0.10921052631578948        7.2443771393875342E-005  -237142059700856.62     
  0.10937500000000000        7.3795379830848124E-005  -13936100725129.861     
  0.10953947368421052        7.5149022291051893E-005  -50186166469522.867     
  0.10970394736842104        7.6504698774487165E-005  -13279776395218.148     
  0.10986842105263157        7.7862409281152868E-005  -126978378626595.64     
