 DM Mass [GeV]   | <sv> @ oh2_Planck [cm^3/s^1] | <sv> @ oh2_Planck-3s  | <sv> @ oh2_Planck+3s  | xi (Tcd)  | DNeff (5 MeV)
 ----------------+------------------------------+-----------------------+-----------------------+-----------+------------------
  53   0.143314E+01   0.424012E-25   0.412691E-25   0.435956E-25   0.100000E+01   0.000000E+00
  54   0.164811E+01   0.419661E-25   0.408501E-25   0.431474E-25   0.100000E+01   0.000000E+00
  55   0.189532E+01   0.414066E-25   0.403011E-25   0.425730E-25   0.100000E+01   0.000000E+00
  56   0.217962E+01   0.406613E-25   0.395756E-25   0.418067E-25   0.100000E+01   0.000000E+00
  57   0.250657E+01   0.394381E-25   0.383726E-25   0.405639E-25   0.100000E+01   0.000000E+00
  58   0.288255E+01   0.371184E-25   0.361083E-25   0.381891E-25   0.100000E+01   0.000000E+00
  59   0.331493E+01   0.336856E-25   0.327581E-25   0.346634E-25   0.100000E+01   0.000000E+00
  60   0.381217E+01   0.304267E-25   0.295943E-25   0.313050E-25   0.100000E+01   0.000000E+00
  61   0.438400E+01   0.282572E-25   0.274882E-25   0.290624E-25   0.100000E+01   0.000000E+00
  62   0.504160E+01   0.267778E-25   0.260516E-25   0.275411E-25   0.100000E+01   0.000000E+00
  63   0.579784E+01   0.256505E-25   0.249609E-25   0.263814E-25   0.100000E+01   0.000000E+00
  64   0.666751E+01   0.247630E-25   0.241011E-25   0.254649E-25   0.100000E+01   0.000000E+00
  65   0.766764E+01   0.240446E-25   0.234019E-25   0.247256E-25   0.100000E+01   0.000000E+00
  66   0.881779E+01   0.234502E-25   0.228232E-25   0.241108E-25   0.100000E+01   0.000000E+00
  67   0.101405E+02   0.229424E-25   0.223299E-25   0.235887E-25   0.100000E+01   0.000000E+00
  68   0.116615E+02   0.225115E-25   0.219094E-25   0.231452E-25   0.100000E+01   0.000000E+00
  69   0.134108E+02   0.221416E-25   0.215562E-25   0.227673E-25   0.100000E+01   0.000000E+00
  70   0.154224E+02   0.218284E-25   0.212487E-25   0.224428E-25   0.100000E+01   0.000000E+00
  71   0.177357E+02   0.215579E-25   0.209872E-25   0.221649E-25   0.100000E+01   0.000000E+00
  72   0.203961E+02   0.213249E-25   0.207587E-25   0.219216E-25   0.100000E+01   0.000000E+00
  73   0.234555E+02   0.211184E-25   0.205593E-25   0.217130E-25   0.100000E+01   0.000000E+00
  74   0.269738E+02   0.209397E-25   0.203838E-25   0.215256E-25   0.100000E+01   0.000000E+00
  75   0.310199E+02   0.207880E-25   0.202358E-25   0.213697E-25   0.100000E+01   0.000000E+00
  76   0.356729E+02   0.206589E-25   0.201096E-25   0.212370E-25   0.100000E+01   0.000000E+00
  77   0.410238E+02   0.205585E-25   0.200118E-25   0.211301E-25   0.100000E+01   0.000000E+00
  78   0.471774E+02   0.204785E-25   0.199381E-25   0.210514E-25   0.100000E+01   0.000000E+00
  79   0.542540E+02   0.204269E-25   0.198842E-25   0.209947E-25   0.100000E+01   0.000000E+00
  80   0.623921E+02   0.203924E-25   0.198540E-25   0.209610E-25   0.100000E+01   0.000000E+00
  81   0.717509E+02   0.203826E-25   0.198434E-25   0.209494E-25   0.100000E+01   0.000000E+00
  82   0.825135E+02   0.203844E-25   0.198480E-25   0.209527E-25   0.100000E+01   0.000000E+00
  83   0.948905E+02   0.204067E-25   0.198694E-25   0.209756E-25   0.100000E+01   0.000000E+00
  84   0.109124E+03   0.204392E-25   0.199014E-25   0.210091E-25   0.100000E+01   0.000000E+00
  85   0.125493E+03   0.204858E-25   0.199467E-25   0.210569E-25   0.100000E+01   0.000000E+00
  86   0.144317E+03   0.205419E-25   0.200024E-25   0.211129E-25   0.100000E+01   0.000000E+00
  87   0.165964E+03   0.206063E-25   0.200641E-25   0.211808E-25   0.100000E+01   0.000000E+00
  88   0.190859E+03   0.206778E-25   0.201338E-25   0.212492E-25   0.100000E+01   0.000000E+00
