 -.638313023276E+01 0.913379558169E+01 -.222462278148E+01 0.868571532575E+01
 -.637505907820E+01 0.912572919500E+01 -.220896901931E+01 0.867764417119E+01
 -.636698792364E+01 0.911766284864E+01 -.219350706978E+01 0.866957301664E+01
 -.635891676908E+01 0.910959653186E+01 -.217823169295E+01 0.866150186208E+01
 -.635084561453E+01 0.910153025766E+01 -.216313785979E+01 0.865343070752E+01
 -.634277445997E+01 0.909346403133E+01 -.214822074096E+01 0.864535955296E+01
 -.633470330541E+01 0.908539783144E+01 -.213347569646E+01 0.863728839841E+01
 -.632663215086E+01 0.907733167996E+01 -.211889826577E+01 0.862921724385E+01
 -.631856099630E+01 0.906926562884E+01 -.210448415877E+01 0.862114608929E+01
 -.631048984174E+01 0.906119949650E+01 -.209022924715E+01 0.861307493473E+01
 -.630241868718E+01 0.905313346725E+01 -.207612955637E+01 0.860500378018E+01
 -.629434753263E+01 0.904506747227E+01 -.206218125813E+01 0.859693262562E+01
 -.628627637807E+01 0.903700152977E+01 -.204838066327E+01 0.858886147106E+01
 -.627820522351E+01 0.902893562379E+01 -.203472421512E+01 0.858079031651E+01
 -.627013406895E+01 0.902086976087E+01 -.202120848322E+01 0.857271916195E+01
 -.626206291440E+01 0.901280394292E+01 -.200783015742E+01 0.856464800739E+01
 -.625399175984E+01 0.900473816501E+01 -.199458604232E+01 0.855657685283E+01
 -.624592060528E+01 0.899667243521E+01 -.198147305203E+01 0.854850569828E+01
 -.623784945072E+01 0.898860682528E+01 -.196848820524E+01 0.854043454372E+01
 -.622977829617E+01 0.898054110547E+01 -.195562862051E+01 0.853236338916E+01
 -.622170714161E+01 0.897247549988E+01 -.194289151187E+01 0.852429223460E+01
 -.621363598705E+01 0.896440994526E+01 -.193027418468E+01 0.851622108005E+01
 -.620556483250E+01 0.895634444318E+01 -.191777403164E+01 0.850814992549E+01
 -.619749367794E+01 0.894827897827E+01 -.190538852907E+01 0.850007877093E+01
 -.618942252338E+01 0.894021355754E+01 -.189311523340E+01 0.849200761638E+01
 -.618135136882E+01 0.893214818277E+01 -.188095177777E+01 0.848393646182E+01
 -.617328021427E+01 0.892408287099E+01 -.186889586887E+01 0.847586530726E+01
 -.616520905971E+01 0.891601758542E+01 -.185694528395E+01 0.846779415270E+01
 -.615713790515E+01 0.890795234855E+01 -.184509786790E+01 0.845972299815E+01
 -.614906675059E+01 0.889988717184E+01 -.183335153060E+01 0.845165184359E+01
 -.614099559604E+01 0.889182230488E+01 -.182170424428E+01 0.844358068903E+01
 -.613292444148E+01 0.888375697132E+01 -.181015404107E+01 0.843550953447E+01
 -.612485328692E+01 0.887569192050E+01 -.179869901070E+01 0.842743837992E+01
 -.611678213237E+01 0.886762692779E+01 -.178733729825E+01 0.841936722536E+01
 -.610871097781E+01 0.885956199108E+01 -.177606710202E+01 0.841129607080E+01
 -.610063982325E+01 0.885149711407E+01 -.176488667154E+01 0.840322491624E+01
 -.609256866869E+01 0.884343229981E+01 -.175379430561E+01 0.839515376169E+01
 -.608449751414E+01 0.883536749033E+01 -.174278835052E+01 0.838708260713E+01
 -.607642635958E+01 0.882730276382E+01 -.173186719825E+01 0.837901145257E+01
 -.606835520502E+01 0.881923807604E+01 -.172102928483E+01 0.837094029802E+01
 -.606028405046E+01 0.881117345102E+01 -.171027308874E+01 0.836286914346E+01
 -.605221289591E+01 0.880310888021E+01 -.169959712938E+01 0.835479798890E+01
 -.604414174135E+01 0.879504438726E+01 -.168899996563E+01 0.834672683434E+01
 -.603607058679E+01 0.878697988915E+01 -.167848019444E+01 0.833865567979E+01
 -.602799943223E+01 0.877891546944E+01 -.166803644951E+01 0.833058452523E+01
 -.601992827768E+01 0.877085111191E+01 -.165766740004E+01 0.832251337067E+01
 -.601185712312E+01 0.876278681090E+01 -.164737174946E+01 0.831444221611E+01
 -.600378596856E+01 0.875472255941E+01 -.163714823433E+01 0.830637106156E+01
 -.599571481401E+01 0.874665868336E+01 -.162699562315E+01 0.829829990700E+01
 -.598764365945E+01 0.873859423129E+01 -.161691271536E+01 0.829022875244E+01
 -.597957250489E+01 0.873053014872E+01 -.160689834026E+01 0.828215759788E+01
 -.597150135033E+01 0.872246626568E+01 -.159695135608E+01 0.827408644333E+01
 -.596343019578E+01 0.871440216321E+01 -.158707064896E+01 0.826601528877E+01
 -.595535904122E+01 0.870633825493E+01 -.157725513214E+01 0.825794413421E+01
 -.594728788666E+01 0.869827441120E+01 -.156750374501E+01 0.824987297966E+01
 -.593921673210E+01 0.869021067127E+01 -.155781545231E+01 0.824180182510E+01
 -.593114557755E+01 0.868214689240E+01 -.154818924335E+01 0.823373067054E+01
 -.592307442299E+01 0.867408322619E+01 -.153862413119E+01 0.822565951598E+01
 -.591500326843E+01 0.866601961994E+01 -.152911915194E+01 0.821758836143E+01
 -.590693211388E+01 0.865795607145E+01 -.151967336403E+01 0.820951720687E+01
 -.589886095932E+01 0.864989259229E+01 -.151028584755E+01 0.820144605231E+01
 -.589078980476E+01 0.864182916095E+01 -.150095570354E+01 0.819337489775E+01
 -.588271865020E+01 0.863376580295E+01 -.149168205343E+01 0.818530374320E+01
 -.587464749565E+01 0.862570265218E+01 -.148246403835E+01 0.817723258864E+01
 -.586657634109E+01 0.861763927228E+01 -.147330081861E+01 0.816916143408E+01
 -.585850518653E+01 0.860957609848E+01 -.146419157311E+01 0.816109027953E+01
 -.585043403197E+01 0.860151300443E+01 -.145513549878E+01 0.815301912497E+01
 -.584236287742E+01 0.859344995607E+01 -.144613181008E+01 0.814494797041E+01
 -.583429172286E+01 0.858538698151E+01 -.143717973849E+01 0.813687681585E+01
 -.582622056830E+01 0.857732413213E+01 -.142827853198E+01 0.812880566130E+01
 -.581814941374E+01 0.856926124654E+01 -.141942745463E+01 0.812073450674E+01
 -.581007825919E+01 0.856119845829E+01 -.141062578608E+01 0.811266335218E+01
 -.580200710463E+01 0.855313574819E+01 -.140187282114E+01 0.810459219762E+01
 -.579393595007E+01 0.854507310949E+01 -.139316786939E+01 0.809652104307E+01
 -.578586479552E+01 0.853701069082E+01 -.138451025471E+01 0.808844988851E+01
 -.577779364096E+01 0.852894804288E+01 -.137589931493E+01 0.808037873395E+01
 -.576972248640E+01 0.852088567704E+01 -.136733440145E+01 0.807230757939E+01
 -.576165133184E+01 0.851282325379E+01 -.135881487885E+01 0.806423642484E+01
 -.575358017729E+01 0.850476098950E+01 -.135034012456E+01 0.805616527028E+01
 -.574550902273E+01 0.849669874888E+01 -.134190952848E+01 0.804809411572E+01
 -.573743786817E+01 0.848863661019E+01 -.133352249268E+01 0.804002296117E+01
 -.572936671361E+01 0.848057454059E+01 -.132517843110E+01 0.803195180661E+01
 -.572129555906E+01 0.847251256356E+01 -.131687676916E+01 0.802388065205E+01
 -.571322440450E+01 0.846445067928E+01 -.130861694355E+01 0.801580949749E+01
 -.570515324994E+01 0.845638876933E+01 -.130039840188E+01 0.800773834294E+01
 -.569708209538E+01 0.844832712691E+01 -.129222060241E+01 0.799966718838E+01
 -.568901094083E+01 0.844026529087E+01 -.128408301381E+01 0.799159603382E+01
 -.568093978627E+01 0.843220368728E+01 -.127598511485E+01 0.798352487926E+01
 -.567286863171E+01 0.842414212805E+01 -.126792639417E+01 0.797545372471E+01
 -.566479747716E+01 0.841608067818E+01 -.125990635004E+01 0.796738257015E+01
 -.565672632260E+01 0.840801924122E+01 -.125192449010E+01 0.795931141559E+01
 -.564865516804E+01 0.839995799020E+01 -.124398033114E+01 0.795124026104E+01
 -.564058401348E+01 0.839189675497E+01 -.123607339887E+01 0.794316910648E+01
 -.563251285893E+01 0.838383559607E+01 -.122820322770E+01 0.793509795192E+01
 -.562444170437E+01 0.837577463205E+01 -.122036936054E+01 0.792702679736E+01
 -.561637054981E+01 0.836771344863E+01 -.121257134858E+01 0.791895564281E+01
 -.560829939525E+01 0.835965281194E+01 -.120480875111E+01 0.791088448825E+01
 -.560022824070E+01 0.835159182634E+01 -.119708113530E+01 0.790281333369E+01
 -.559215708614E+01 0.834353110747E+01 -.118938807603E+01 0.789474217913E+01
 -.558408593158E+01 0.833547043644E+01 -.118172915572E+01 0.788667102458E+01
 -.557601477703E+01 0.832740990195E+01 -.117410396413E+01 0.787859987002E+01
 -.556794362247E+01 0.831934940389E+01 -.116651209818E+01 0.787052871546E+01
 -.555987246791E+01 0.831128900135E+01 -.115895316184E+01 0.786245756090E+01
 -.555180131335E+01 0.830322869514E+01 -.115142676589E+01 0.785438640635E+01
 -.554373015880E+01 0.829516848225E+01 -.114393252784E+01 0.784631525179E+01
 -.553565900424E+01 0.828710827856E+01 -.113647007170E+01 0.783824409723E+01
 -.552758784968E+01 0.827904828509E+01 -.112903902791E+01 0.783017294268E+01
 -.551951669512E+01 0.827098834290E+01 -.112163903314E+01 0.782210178812E+01
 -.551144554057E+01 0.826292847779E+01 -.111426973016E+01 0.781403063356E+01
 -.550337438601E+01 0.825486872107E+01 -.110693076774E+01 0.780595947900E+01
 -.549530323145E+01 0.824680903292E+01 -.109962180046E+01 0.779788832445E+01
 -.548723207689E+01 0.823874943357E+01 -.109234248863E+01 0.778981716989E+01
 -.547916092234E+01 0.823068997846E+01 -.108509249814E+01 0.778174601533E+01
 -.547108976778E+01 0.822263053593E+01 -.107787150034E+01 0.777367486077E+01
 -.546301861322E+01 0.821457126964E+01 -.107067917194E+01 0.776560370622E+01
 -.545494745867E+01 0.820651206078E+01 -.106351519486E+01 0.775753255166E+01
 -.544687630411E+01 0.819845290678E+01 -.105637925616E+01 0.774946139710E+01
 -.543880514955E+01 0.819039397538E+01 -.104927104789E+01 0.774139024254E+01
 -.543073399499E+01 0.818233503402E+01 -.104219026703E+01 0.773331908799E+01
 -.542266284044E+01 0.817427614873E+01 -.103513661532E+01 0.772524793343E+01
 -.541459168588E+01 0.816621741340E+01 -.102810979924E+01 0.771717677887E+01
 -.540652053132E+01 0.815815889146E+01 -.102110952985E+01 0.770910562432E+01
 -.539844937676E+01 0.815010042754E+01 -.101413552271E+01 0.770103446976E+01
 -.539037822221E+01 0.814204195793E+01 -.100718749780E+01 0.769296331520E+01
 -.538230706765E+01 0.813398362576E+01 -.100026517943E+01 0.768489216064E+01
 -.537423591309E+01 0.812592546120E+01 -.993368296137E+00 0.767682100609E+01
 -.536616475853E+01 0.811786737811E+01 -.986496580592E+00 0.766874985153E+01
 -.535809360398E+01 0.810980935292E+01 -.979649769546E+00 0.766067869697E+01
 -.535002244942E+01 0.810175146251E+01 -.972827603724E+00 0.765260754241E+01
 -.534195129486E+01 0.809369368026E+01 -.966029827755E+00 0.764453638786E+01
 -.533388014031E+01 0.808563612806E+01 -.959256190088E+00 0.763646523330E+01
 -.532580898575E+01 0.807757852999E+01 -.952506442925E+00 0.762839407874E+01
 -.531773783119E+01 0.806952099415E+01 -.945780342137E+00 0.762032292419E+01
 -.530966667663E+01 0.806146352080E+01 -.939077647199E+00 0.761225176963E+01
 -.530159552208E+01 0.805340614968E+01 -.932398121116E+00 0.760418061507E+01
 -.529352436752E+01 0.804534921973E+01 -.925741530357E+00 0.759610946051E+01
 -.528545321296E+01 0.803729235511E+01 -.919107644785E+00 0.758803830596E+01
 -.527738205840E+01 0.802923555612E+01 -.912496237593E+00 0.757996715140E+01
 -.526931090385E+01 0.802117864399E+01 -.905907085241E+00 0.757189599684E+01
 -.526123974929E+01 0.801312198805E+01 -.899339967392E+00 0.756382484228E+01
 -.525316859473E+01 0.800506545014E+01 -.892794666853E+00 0.755575368773E+01
 -.524509744018E+01 0.799700909061E+01 -.886270969513E+00 0.754768253317E+01
 -.523702628562E+01 0.798895272290E+01 -.879768664288E+00 0.753961137861E+01
 -.522895513106E+01 0.798089654820E+01 -.873287543063E+00 0.753154022405E+01
 -.522088397650E+01 0.797284047348E+01 -.866827400634E+00 0.752346906950E+01
 -.521281282195E+01 0.796478455045E+01 -.860388034659E+00 0.751539791494E+01
 -.520474166739E+01 0.795672878701E+01 -.853969245602E+00 0.750732676038E+01
 -.519667051283E+01 0.794867310042E+01 -.847570836682E+00 0.749925560583E+01
 -.518859935827E+01 0.794061773067E+01 -.841192613823E+00 0.749118445127E+01
 -.518052820372E+01 0.793256228342E+01 -.834834385603E+00 0.748311329671E+01
 -.517245704916E+01 0.792450690824E+01 -.828495963209E+00 0.747504214215E+01
 -.516438589460E+01 0.791645153246E+01 -.822177160386E+00 0.746697098760E+01
 -.515631474004E+01 0.790839654419E+01 -.815877793397E+00 0.745889983304E+01
 -.514824358549E+01 0.790034160188E+01 -.809597680970E+00 0.745082867848E+01
 -.514017243093E+01 0.789228675204E+01 -.803336644261E+00 0.744275752392E+01
 -.513210127637E+01 0.788423209092E+01 -.797094506807E+00 0.743468636937E+01
 -.512403012182E+01 0.787617758119E+01 -.790871094485E+00 0.742661521481E+01
 -.511595896726E+01 0.786812327923E+01 -.784666235472E+00 0.741854406025E+01
 -.510788781270E+01 0.786006916976E+01 -.778479760203E+00 0.741047290569E+01
 -.509981665814E+01 0.785201513851E+01 -.772311501333E+00 0.740240175114E+01
 -.509174550359E+01 0.784396081040E+01 -.766161293698E+00 0.739433059658E+01
 -.508367434903E+01 0.783590695048E+01 -.760028974277E+00 0.738625944202E+01
 -.507560319447E+01 0.782785326303E+01 -.753914382155E+00 0.737818828747E+01
 -.506753203991E+01 0.781979974848E+01 -.747817358490E+00 0.737011713291E+01
 -.505946088536E+01 0.781174625207E+01 -.741737746471E+00 0.736204597835E+01
 -.505138973080E+01 0.780369298925E+01 -.735675391290E+00 0.735397482379E+01
 -.504331857624E+01 0.779563986702E+01 -.729630140106E+00 0.734590366924E+01
 -.503524742169E+01 0.778758684370E+01 -.723601842012E+00 0.733783251468E+01
 -.502717626713E+01 0.777953407044E+01 -.717590347999E+00 0.732976136012E+01
 -.501910511257E+01 0.777148134088E+01 -.711595510932E+00 0.732169020556E+01
 -.501103395801E+01 0.776342877753E+01 -.705617185510E+00 0.731361905101E+01
 -.500296280346E+01 0.775537638721E+01 -.699655228245E+00 0.730554789645E+01
 -.499489164890E+01 0.774732417791E+01 -.693709497421E+00 0.729747674189E+01
 -.498682049434E+01 0.773927260310E+01 -.687779853077E+00 0.728940558734E+01
 -.497874933978E+01 0.773122065948E+01 -.681866156969E+00 0.728133443278E+01
 -.497067818523E+01 0.772316832787E+01 -.675968272545E+00 0.727326327822E+01
 -.496260703067E+01 0.771511673560E+01 -.670086064921E+00 0.726519212366E+01
 -.495453587611E+01 0.770706522908E+01 -.664219400847E+00 0.725712096911E+01
 -.494646472155E+01 0.769901393566E+01 -.658368148688E+00 0.724904981455E+01
 -.493839356700E+01 0.769096279668E+01 -.652532178393E+00 0.724097865999E+01
 -.493032241244E+01 0.768291180514E+01 -.646711361472E+00 0.723290750543E+01
 -.492225125788E+01 0.767486098149E+01 -.640905570975E+00 0.722483635088E+01
 -.491418010333E+01 0.766681031679E+01 -.635114681452E+00 0.721676519632E+01
 -.490610894877E+01 0.765875984878E+01 -.629338568952E+00 0.720869404176E+01
 -.489803779421E+01 0.765070949476E+01 -.623577110984E+00 0.720062288720E+01
 -.488996663965E+01 0.764265935682E+01 -.617830186497E+00 0.719255173265E+01
 -.488189548510E+01 0.763460940341E+01 -.612097675863E+00 0.718448057809E+01
 -.487382433054E+01 0.762656027439E+01 -.606379460846E+00 0.717640942353E+01
 -.486575317598E+01 0.761850982922E+01 -.600675424588E+00 0.716833826898E+01
 -.485768202142E+01 0.761046047151E+01 -.594985451585E+00 0.716026711442E+01
 -.484961086687E+01 0.760241121371E+01 -.589309427665E+00 0.715219595986E+01
 -.484153971231E+01 0.759436205626E+01 -.583647239970E+00 0.714412480530E+01
 -.483346855775E+01 0.758631307222E+01 -.577998776935E+00 0.713605365075E+01
 -.482539740319E+01 0.757826425863E+01 -.572363928267E+00 0.712798249619E+01
 -.481732624864E+01 0.757021581050E+01 -.566742584929E+00 0.711991134163E+01
 -.480925509408E+01 0.756216746643E+01 -.561134639117E+00 0.711184018707E+01
 -.480118393952E+01 0.755411922688E+01 -.555539984246E+00 0.710376903252E+01
 -.479311278497E+01 0.754607112959E+01 -.549958514926E+00 0.709569787796E+01
 -.478504163041E+01 0.753802333471E+01 -.544390126953E+00 0.708762672340E+01
 -.477697047585E+01 0.752997563346E+01 -.538834717280E+00 0.707955556884E+01
 -.476889932129E+01 0.752192823849E+01 -.533292184010E+00 0.707148441429E+01
 -.476082816674E+01 0.751388105447E+01 -.527762426374E+00 0.706341325973E+01
 -.475275701218E+01 0.750583398025E+01 -.522245344716E+00 0.705534210517E+01
 -.474468585762E+01 0.749778694354E+01 -.516740840474E+00 0.704727095062E+01
 -.473661470306E+01 0.748974024211E+01 -.511248816170E+00 0.703919979606E+01
 -.472854354851E+01 0.748169491559E+01 -.505769175387E+00 0.703112864150E+01
 -.472047239395E+01 0.747364752253E+01 -.500301822759E+00 0.702305748694E+01
 -.471240123939E+01 0.746560146136E+01 -.494846663954E+00 0.701498633239E+01
 -.470433008484E+01 0.745755569042E+01 -.489403605659E+00 0.700691517783E+01
 -.469625893028E+01 0.744951006644E+01 -.483972555567E+00 0.699884402327E+01
 -.468818777572E+01 0.744146434084E+01 -.478553422358E+00 0.699077286871E+01
 -.468011662116E+01 0.743341914465E+01 -.473146115692E+00 0.698270171416E+01
 -.467204546661E+01 0.742537409182E+01 -.467750546189E+00 0.697463055960E+01
 -.466397431205E+01 0.741732916099E+01 -.462366625421E+00 0.696655940504E+01
 -.465590315749E+01 0.740928452570E+01 -.456994265891E+00 0.695848825049E+01
 -.464783200293E+01 0.740124011354E+01 -.451633381028E+00 0.695041709593E+01
 -.463976084838E+01 0.739319598257E+01 -.446283885169E+00 0.694234594137E+01
 -.463168969382E+01 0.738515221776E+01 -.440945693550E+00 0.693427478681E+01
 -.462361853926E+01 0.737710849985E+01 -.435618722290E+00 0.692620363226E+01
 -.461554738470E+01 0.736906458939E+01 -.430302888379E+00 0.691813247770E+01
 -.460747623015E+01 0.736102128631E+01 -.424998109671E+00 0.691006132314E+01
 -.459940507559E+01 0.735297825669E+01 -.419704304865E+00 0.690199016858E+01
 -.459133392103E+01 0.734493531693E+01 -.414421393498E+00 0.689391901403E+01
 -.458326276648E+01 0.733689420505E+01 -.409149295935E+00 0.688584785947E+01
 -.457519161192E+01 0.732885023311E+01 -.403887933351E+00 0.687777670491E+01
 -.456712045736E+01 0.732080807796E+01 -.398637227729E+00 0.686970555035E+01
 -.455904930280E+01 0.731276619211E+01 -.393397101841E+00 0.686163439580E+01
 -.455097814825E+01 0.730472481515E+01 -.388167479241E+00 0.685356324124E+01
 -.454290699369E+01 0.729668341257E+01 -.382948284258E+00 0.684549208668E+01
 -.453483583913E+01 0.728864167274E+01 -.377739441978E+00 0.683742093213E+01
 -.452676468457E+01 0.728060070537E+01 -.372540878240E+00 0.682934977757E+01
 -.451869353002E+01 0.727256001316E+01 -.367352519623E+00 0.682127862301E+01
 -.451062237546E+01 0.726451942855E+01 -.362174293439E+00 0.681320746845E+01
 -.450255122090E+01 0.725647919613E+01 -.357006127720E+00 0.680513631390E+01
 -.449448006634E+01 0.724843915331E+01 -.351847951211E+00 0.679706515934E+01
 -.448640891179E+01 0.724039947041E+01 -.346699693359E+00 0.678899400478E+01
 -.447833775723E+01 0.723235991976E+01 -.341561284306E+00 0.678092285022E+01
 -.447026660267E+01 0.722432063973E+01 -.336432654878E+00 0.677285169567E+01
 -.446219544812E+01 0.721628167843E+01 -.331313736575E+00 0.676478054111E+01
 -.445412429356E+01 0.720824359424E+01 -.326204461568E+00 0.675670938655E+01
 -.444605313900E+01 0.720020446453E+01 -.321104762682E+00 0.674863823200E+01
 -.443798198444E+01 0.719216624818E+01 -.316014573396E+00 0.674056707744E+01
 -.442991082989E+01 0.718412834130E+01 -.310933827829E+00 0.673249592288E+01
 -.442183967533E+01 0.717609059179E+01 -.305862460732E+00 0.672442476832E+01
 -.441376852077E+01 0.716805324969E+01 -.300800407485E+00 0.671635361377E+01
 -.440569736621E+01 0.716001851423E+01 -.295747604082E+00 0.670828245921E+01
 -.439762621166E+01 0.715197924987E+01 -.290703987129E+00 0.670021130465E+01
 -.438955505710E+01 0.714394266155E+01 -.285669493834E+00 0.669214015009E+01
 -.438148390254E+01 0.713590639060E+01 -.280644061999E+00 0.668406899554E+01
 -.437341274799E+01 0.712787030230E+01 -.275627630013E+00 0.667599784098E+01
 -.436534159343E+01 0.711983465714E+01 -.270620136845E+00 0.666792668642E+01
 -.435727043887E+01 0.711179918729E+01 -.265621522036E+00 0.665985553186E+01
 -.434919928431E+01 0.710376494824E+01 -.260631725694E+00 0.665178437731E+01
 -.434112812976E+01 0.709572918856E+01 -.255650688484E+00 0.664371322275E+01
 -.433305697520E+01 0.708769463705E+01 -.250678351624E+00 0.663564206819E+01
 -.432498582064E+01 0.707966029396E+01 -.245714656875E+00 0.662757091364E+01
 -.431691466608E+01 0.707162630563E+01 -.240759546539E+00 0.661949975908E+01
 -.430884351153E+01 0.706359266916E+01 -.235812963446E+00 0.661142860452E+01
 -.430077235697E+01 0.705555935520E+01 -.230874850955E+00 0.660335744996E+01
 -.429270120241E+01 0.704752615065E+01 -.225945152941E+00 0.659528629541E+01
 -.428463004785E+01 0.703949343095E+01 -.221023813793E+00 0.658721514085E+01
 -.427655889330E+01 0.703146095936E+01 -.216110778405E+00 0.657914398629E+01
 -.426848773874E+01 0.702342877379E+01 -.211205992173E+00 0.657107283173E+01
 -.426041658418E+01 0.701539711755E+01 -.206309400986E+00 0.656300167718E+01
 -.425234542963E+01 0.700736549096E+01 -.201420951222E+00 0.655493052262E+01
 -.424427427507E+01 0.699933422669E+01 -.196540589741E+00 0.654685936806E+01
 -.423620312051E+01 0.699130459500E+01 -.191668263881E+00 0.653878821350E+01
 -.422813196595E+01 0.698327284884E+01 -.186803921450E+00 0.653071705895E+01
 -.422006081140E+01 0.697524264311E+01 -.181947510721E+00 0.652264590439E+01
 -.421198965684E+01 0.696721292335E+01 -.177098980430E+00 0.651457474983E+01
 -.420391850228E+01 0.695918311236E+01 -.172258279764E+00 0.650650359528E+01
 -.419584734772E+01 0.695115396175E+01 -.167425358363E+00 0.649843244072E+01
 -.418777619317E+01 0.694312500339E+01 -.162600166309E+00 0.649036128616E+01
