# su gauss         1000 pg_dd (rev 1363)                                            
 0.99454068E+37 0.70956397E+37 0.14077045E+38 0.88695890E+37 0.14149647E+35 0.82284083E+33
 0.99777197E+37 0.71411574E+37 0.14166157E+38 0.88353659E+37 0.14191593E+35 0.83105106E+33
 0.10009811E+38 0.71866240E+37 0.14255141E+38 0.88007000E+37 0.14232721E+35 0.83930355E+33
 0.10041676E+38 0.72320345E+37 0.14343988E+38 0.87655964E+37 0.14273023E+35 0.84759773E+33
 0.10073314E+38 0.72773832E+37 0.14432686E+38 0.87300643E+37 0.14312489E+35 0.85593324E+33
 0.10104722E+38 0.73226664E+37 0.14521229E+38 0.86941116E+37 0.14351111E+35 0.86430965E+33
 0.10135898E+38 0.73678785E+37 0.14609603E+38 0.86577464E+37 0.14388878E+35 0.87272648E+33
 0.10166839E+38 0.74130146E+37 0.14697801E+38 0.86209765E+37 0.14425519E+35 0.88118326E+33
 0.10197543E+38 0.74580695E+37 0.14785810E+38 0.85838100E+37 0.14461826E+35 0.88967948E+33
 0.10228008E+38 0.75030383E+37 0.14873621E+38 0.85462550E+37 0.14496976E+35 0.89821465E+33
 0.10258230E+38 0.75479158E+37 0.14961224E+38 0.85083196E+37 0.14531248E+35 0.90678823E+33
 0.10288208E+38 0.75926972E+37 0.15048609E+38 0.84700119E+37 0.14564621E+35 0.91539967E+33
 0.10317939E+38 0.76373773E+37 0.15135766E+38 0.84313401E+37 0.14596787E+35 0.92404841E+33
 0.10347421E+38 0.76819511E+37 0.15222684E+38 0.83923124E+37 0.14628661E+35 0.93273386E+33
 0.10376753E+38 0.77265143E+37 0.15309554E+38 0.83529369E+37 0.14659309E+35 0.94145543E+33
 0.10405729E+38 0.77708607E+37 0.15395965E+38 0.83132219E+37 0.14689030E+35 0.95021250E+33
 0.10434449E+38 0.78150855E+37 0.15482107E+38 0.82731755E+37 0.14717826E+35 0.95900443E+33
 0.10462911E+38 0.78591838E+37 0.15567969E+38 0.82328061E+37 0.14745628E+35 0.96783058E+33
 0.10491111E+38 0.79031502E+37 0.15653541E+38 0.81921218E+37 0.14772590E+35 0.97669026E+33
 0.10519048E+38 0.79469802E+37 0.15738814E+38 0.81511308E+37 0.14798553E+35 0.98558279E+33
 0.10546720E+38 0.79906689E+37 0.15823778E+38 0.81098415E+37 0.14823560E+35 0.99450746E+33
 0.10574123E+38 0.80342106E+37 0.15908422E+38 0.80682621E+37 0.14847605E+35 0.10034635E+34
 0.10601255E+38 0.80776005E+37 0.15992735E+38 0.80264007E+37 0.14870685E+35 0.10124503E+34
 0.10628115E+38 0.81208336E+37 0.16076709E+38 0.79842656E+37 0.14892794E+35 0.10214669E+34
 0.10654700E+38 0.81639050E+37 0.16160332E+38 0.79418650E+37 0.14913926E+35 0.10305127E+34
 0.10681008E+38 0.82068096E+37 0.16243596E+38 0.78992071E+37 0.14934077E+35 0.10395867E+34
 0.10707036E+38 0.82495425E+37 0.16326489E+38 0.78563000E+37 0.14953243E+35 0.10486882E+34
 0.10732782E+38 0.82920987E+37 0.16409003E+38 0.78131519E+37 0.14971418E+35 0.10578164E+34
 0.10758245E+38 0.83344732E+37 0.16491127E+38 0.77697709E+37 0.14988600E+35 0.10669703E+34
 0.10783421E+38 0.83766611E+37 0.16572851E+38 0.77261652E+37 0.15004786E+35 0.10761491E+34
 0.10808309E+38 0.84186575E+37 0.16654166E+38 0.76823426E+37 0.15019970E+35 0.10853519E+34
 0.10832906E+38 0.84604575E+37 0.16735061E+38 0.76383114E+37 0.15034150E+35 0.10945777E+34
 0.10857210E+38 0.85020559E+37 0.16815527E+38 0.75940795E+37 0.15047324E+35 0.11038257E+34
 0.10881219E+38 0.85434484E+37 0.16895555E+38 0.75496549E+37 0.15059487E+35 0.11130947E+34
 0.10904931E+38 0.85846299E+37 0.16975134E+38 0.75050454E+37 0.15070639E+35 0.11223840E+34
 0.10928344E+38 0.86255956E+37 0.17054256E+38 0.74602590E+37 0.15080777E+35 0.11316924E+34
 0.10951455E+38 0.86663406E+37 0.17132910E+38 0.74153035E+37 0.15089898E+35 0.11410189E+34
 0.10974263E+38 0.87068602E+37 0.17211088E+38 0.73701867E+37 0.15098002E+35 0.11503625E+34
 0.10996766E+38 0.87471497E+37 0.17288779E+38 0.73249162E+37 0.15105087E+35 0.11597221E+34
 0.11018960E+38 0.87872043E+37 0.17365975E+38 0.72795000E+37 0.15111152E+35 0.11690966E+34
 0.11040845E+38 0.88270193E+37 0.17442665E+38 0.72339454E+37 0.15116196E+35 0.11784849E+34
 0.11062419E+38 0.88665901E+37 0.17518842E+38 0.71882602E+37 0.15120218E+35 0.11878860E+34
 0.11083678E+38 0.89059120E+37 0.17594495E+38 0.71424519E+37 0.15123219E+35 0.11972985E+34
 0.11104622E+38 0.89449804E+37 0.17669615E+38 0.70965279E+37 0.15125198E+35 0.12067215E+34
 0.11125248E+38 0.89837908E+37 0.17744195E+38 0.70504956E+37 0.15126155E+35 0.12161536E+34
 0.11145554E+38 0.90223384E+37 0.17818223E+38 0.70043624E+37 0.15126091E+35 0.12255936E+34
 0.11165538E+38 0.90606189E+37 0.17891693E+38 0.69581356E+37 0.15125006E+35 0.12350404E+34
 0.11185199E+38 0.90986276E+37 0.17964594E+38 0.69118223E+37 0.15122902E+35 0.12444927E+34
 0.11204534E+38 0.91363603E+37 0.18036918E+38 0.68654297E+37 0.15119780E+35 0.12539493E+34
 0.11223542E+38 0.91738123E+37 0.18108657E+38 0.68189650E+37 0.15115641E+35 0.12634087E+34
 0.11242220E+38 0.92109792E+37 0.18179801E+38 0.67724350E+37 0.15110487E+35 0.12728697E+34
 0.11260567E+38 0.92478568E+37 0.18250342E+38 0.67258468E+37 0.15104320E+35 0.12823311E+34
 0.11278580E+38 0.92844406E+37 0.18320272E+38 0.66792072E+37 0.15097142E+35 0.12917914E+34
 0.11296259E+38 0.93207264E+37 0.18389582E+38 0.66325229E+37 0.15088955E+35 0.13012492E+34
 0.11313600E+38 0.93567097E+37 0.18458264E+38 0.65858008E+37 0.15079764E+35 0.13107033E+34
 0.11330604E+38 0.93923865E+37 0.18526309E+38 0.65390474E+37 0.15069572E+35 0.13201521E+34
 0.11347266E+38 0.94277523E+37 0.18593710E+38 0.64922694E+37 0.15058379E+35 0.13295942E+34
 0.11363586E+38 0.94628031E+37 0.18660458E+38 0.64454731E+37 0.15046191E+35 0.13390283E+34
 0.11379562E+38 0.94975346E+37 0.18726544E+38 0.63986649E+37 0.15033012E+35 0.13484528E+34
 0.11395192E+38 0.95319427E+37 0.18791962E+38 0.63518513E+37 0.15018844E+35 0.13578663E+34
 0.11410475E+38 0.95660234E+37 0.18856704E+38 0.63050384E+37 0.15003694E+35 0.13672672E+34
 0.11425408E+38 0.95997724E+37 0.18920760E+38 0.62582325E+37 0.14987567E+35 0.13766541E+34
 0.11439990E+38 0.96331857E+37 0.18984124E+38 0.62114394E+37 0.14970462E+35 0.13860255E+34
 0.11454219E+38 0.96662593E+37 0.19046787E+38 0.61646653E+37 0.14952388E+35 0.13953797E+34
 0.11468093E+38 0.96989892E+37 0.19108743E+38 0.61179161E+37 0.14933348E+35 0.14047152E+34
 0.11481612E+38 0.97313714E+37 0.19169982E+38 0.60711976E+37 0.14913351E+35 0.14140304E+34
 0.11494772E+38 0.97634020E+37 0.19230499E+38 0.60245154E+37 0.14892405E+35 0.14233237E+34
 0.11507572E+38 0.97950769E+37 0.19290285E+38 0.59778753E+37 0.14870504E+35 0.14325936E+34
 0.11520011E+38 0.98263924E+37 0.19349333E+38 0.59312828E+37 0.14847671E+35 0.14418383E+34
 0.11532087E+38 0.98573444E+37 0.19407636E+38 0.58847433E+37 0.14823893E+35 0.14510563E+34
 0.11543798E+38 0.98879292E+37 0.19465186E+38 0.58382623E+37 0.14799190E+35 0.14602459E+34
 0.11555142E+38 0.99181429E+37 0.19521976E+38 0.57918451E+37 0.14773567E+35 0.14694053E+34
 0.11566119E+38 0.99479817E+37 0.19577998E+38 0.57454968E+37 0.14747038E+35 0.14785330E+34
 0.11576725E+38 0.99774417E+37 0.19633246E+38 0.56992226E+37 0.14719580E+35 0.14876273E+34
 0.11586961E+38 0.10006519E+38 0.19687713E+38 0.56530275E+37 0.14691232E+35 0.14966863E+34
 0.11596822E+38 0.10035210E+38 0.19741391E+38 0.56069164E+37 0.14661995E+35 0.15057085E+34
 0.11606310E+38 0.10063511E+38 0.19794274E+38 0.55608942E+37 0.14631863E+35 0.15146920E+34
 0.11615420E+38 0.10091419E+38 0.19846354E+38 0.55149657E+37 0.14600858E+35 0.15236351E+34
 0.11624153E+38 0.10118928E+38 0.19897624E+38 0.54691355E+37 0.14568983E+35 0.15325361E+34
 0.11632506E+38 0.10146037E+38 0.19948080E+38 0.54234082E+37 0.14536246E+35 0.15413932E+34
 0.11640477E+38 0.10172741E+38 0.19997711E+38 0.53777883E+37 0.14502662E+35 0.15502047E+34
 0.11648064E+38 0.10199035E+38 0.20046512E+38 0.53322802E+37 0.14468221E+35 0.15589687E+34
 0.11655267E+38 0.10224918E+38 0.20094476E+38 0.52868883E+37 0.14432948E+35 0.15676834E+34
 0.11662083E+38 0.10250384E+38 0.20141596E+38 0.52416167E+37 0.14396849E+35 0.15763471E+34
 0.11668511E+38 0.10275431E+38 0.20187866E+38 0.51964696E+37 0.14359930E+35 0.15849580E+34
 0.11674551E+38 0.10300054E+38 0.20233279E+38 0.51514565E+37 0.14322202E+35 0.15935142E+34
 0.11680197E+38 0.10324250E+38 0.20277828E+38 0.51065705E+37 0.14283674E+35 0.16020139E+34
 0.11685449E+38 0.10348015E+38 0.20321508E+38 0.50618209E+37 0.14244355E+35 0.16104553E+34
 0.11690199E+38 0.10371239E+38 0.20364523E+38 0.50172114E+37 0.14204254E+35 0.16188367E+34
 0.11694766E+38 0.10394238E+38 0.20406227E+38 0.49727459E+37 0.14163380E+35 0.16271561E+34
 0.11698827E+38 0.10416689E+38 0.20447255E+38 0.49284279E+37 0.14121745E+35 0.16354117E+34
 0.11702488E+38 0.10438694E+38 0.20487386E+38 0.48842630E+37 0.14079357E+35 0.16436017E+34
 0.11705746E+38 0.10460250E+38 0.20526613E+38 0.48402506E+37 0.14036227E+35 0.16517243E+34
 0.11708600E+38 0.10481353E+38 0.20564930E+38 0.47963961E+37 0.13992364E+35 0.16597776E+34
 0.11711047E+38 0.10502000E+38 0.20602330E+38 0.47527027E+37 0.13947778E+35 0.16677598E+34
 0.11713087E+38 0.10522186E+38 0.20638807E+38 0.47091738E+37 0.13902481E+35 0.16756691E+34
 0.11714716E+38 0.10541908E+38 0.20674354E+38 0.46658123E+37 0.13856482E+35 0.16835036E+34
 0.11715934E+38 0.10561162E+38 0.20708965E+38 0.46226214E+37 0.13809791E+35 0.16912616E+34
 0.11716738E+38 0.10579945E+38 0.20742632E+38 0.45796040E+37 0.13762420E+35 0.16989411E+34
 0.11717126E+38 0.10598253E+38 0.20775350E+38 0.45367630E+37 0.13714379E+35 0.17065404E+34
 0.11717096E+38 0.10616081E+38 0.20807111E+38 0.44941011E+37 0.13665678E+35 0.17140576E+34
 0.11716647E+38 0.10633427E+38 0.20837909E+38 0.44516211E+37 0.13616328E+35 0.17214910E+34
 0.11715776E+38 0.10650286E+38 0.20867738E+38 0.44093257E+37 0.13566340E+35 0.17288388E+34
 0.11714481E+38 0.10666655E+38 0.20896590E+38 0.43672174E+37 0.13515725E+35 0.17360991E+34
 0.11712761E+38 0.10682529E+38 0.20924460E+38 0.43252987E+37 0.13464494E+35 0.17432702E+34
 0.11710612E+38 0.10697905E+38 0.20951340E+38 0.42835720E+37 0.13412658E+35 0.17503503E+34
 0.11708034E+38 0.10712780E+38 0.20977223E+38 0.42420397E+37 0.13360227E+35 0.17573376E+34
 0.11705027E+38 0.10727148E+38 0.21002104E+38 0.42007157E+37 0.13307213E+35 0.17642304E+34
 0.11701582E+38 0.10741007E+38 0.21025974E+38 0.41595787E+37 0.13253626E+35 0.17710269E+34
