# Distribution of neutrino fluxes in the AGSS09ph standard solar model model.
# 
# arxiv:0909.2668
#
# The cumulative neutrino fluxes from Table 1 of BPS08(GS) are given in the row below.
# 
# 6.01E+00 1.43E-02 8.10E-07 4.79E-01 5.22E-04 2.15E-02 1.55E-02 3.70E-04 
#
# 
# Columns in the Table below represent:
#
# 1) Radius of the zone in units of one solar radius
# 2) Temperature in units of 10^6 deg (K)
# 3) Logarithm (to the base 10) of the electron density in units of
#   cm^{-3}/N_A, where N_A is the Avogadro number
# 4) Mass of the zone with the given radius in units of one solar mass 
# 5) Fraction of pp neutrinos produced in the zone 
# 6) Fraction of pep neutrinos produced in the zone
# 7) Fraction of hep neutrinos produced in the zone
# 8) Fraction of beryllium 7 neutrinos produced in the zone
# 9) Fraction of boron 8 neutrinos produced in the zone
# 10) Fraction of nitrogen 13 neutrinos produced in the zone
# 11) Fraction of oxygen 15 neutrinos produced in the zone
# 12) Fraction of florine 17 neutrinos produced in the zone

0.0135 15.493 2.005  2.77800861e-05  3.705326e-01  5.754521e-01  1.570471e-01  1.750241e+00  4.198697e+00  2.550384e+00  3.546763e+00  3.895374e+00  
0.0140 15.489 2.005  2.98859890e-05  3.981024e-01  6.178685e-01  1.689864e-01  1.875188e+00  4.484502e+00  2.724727e+00  3.789218e+00  4.160608e+00  
0.0145 15.484 2.005  3.20660848e-05  4.266172e-01  6.616801e-01  1.813722e-01  2.003653e+00  4.776345e+00  2.902878e+00  4.036970e+00  4.431472e+00  
0.0150 15.480 2.004  3.43253877e-05  4.560707e-01  7.068713e-01  1.942054e-01  2.135531e+00  5.073809e+00  3.084596e+00  4.289680e+00  4.707581e+00  
0.0155 15.475 2.004  3.66376604e-05  4.864562e-01  7.534261e-01  2.074872e-01  2.270716e+00  5.376468e+00  3.269633e+00  4.547008e+00  4.988546e+00  
0.0160 15.469 2.004  3.90385562e-05  5.177671e-01  8.013279e-01  2.212186e-01  2.409099e+00  5.683892e+00  3.457744e+00  4.808610e+00  5.273976e+00  
0.0165 15.464 2.003  4.15036943e-05  5.499962e-01  8.505592e-01  2.354006e-01  2.550566e+00  5.995643e+00  3.648674e+00  5.074132e+00  5.563467e+00  
0.0170 15.459 2.003  4.40584758e-05  5.831364e-01  9.011029e-01  2.500343e-01  2.695005e+00  6.311283e+00  3.842173e+00  5.343226e+00  5.856622e+00  
0.0175 15.453 2.002  4.66375378e-05  6.171801e-01  9.529403e-01  2.651206e-01  2.842297e+00  6.630368e+00  4.037985e+00  5.615539e+00  6.153039e+00  
0.0180 15.447 2.002  4.93491145e-05  6.521195e-01  1.006053e+00  2.806604e-01  2.992325e+00  6.952452e+00  4.235854e+00  5.890711e+00  6.452307e+00  
0.0185 15.442 2.002  5.21085813e-05  6.879468e-01  1.060422e+00  2.966549e-01  3.144967e+00  7.277085e+00  4.435520e+00  6.168382e+00  6.754017e+00  
0.0190 15.435 2.001  5.48844334e-05  7.246536e-01  1.116028e+00  3.131046e-01  3.300102e+00  7.603819e+00  4.636731e+00  6.448202e+00  7.057772e+00  
0.0195 15.429 2.001  5.78129879e-05  7.622315e-01  1.172850e+00  3.300107e-01  3.457604e+00  7.932204e+00  4.839225e+00  6.729807e+00  7.363154e+00  
0.0200 15.423 2.000  6.07815789e-05  8.006716e-01  1.230868e+00  3.473739e-01  3.617346e+00  8.261788e+00  5.042744e+00  7.012836e+00  7.669755e+00  
0.0205 15.416 2.000  6.37805324e-05  8.399651e-01  1.290062e+00  3.651950e-01  3.779201e+00  8.592120e+00  5.247027e+00  7.296929e+00  7.977163e+00  
0.0210 15.410 1.999  6.68337956e-05  8.801026e-01  1.350408e+00  3.834746e-01  3.943040e+00  8.922753e+00  5.451823e+00  7.581735e+00  8.284980e+00  
0.0215 15.403 1.999  7.00362599e-05  9.210749e-01  1.411887e+00  4.022135e-01  4.108731e+00  9.253239e+00  5.656868e+00  7.866886e+00  8.592789e+00  
0.0220 15.396 1.998  7.31911598e-05  9.628717e-01  1.474475e+00  4.214121e-01  4.276144e+00  9.583142e+00  5.861926e+00  8.152057e+00  8.900221e+00  
0.0225 15.389 1.998  7.65287693e-05  1.005484e+00  1.538149e+00  4.410711e-01  4.445147e+00  9.912027e+00  6.066747e+00  8.436897e+00  9.206881e+00  
0.0230 15.382 1.997  7.99085081e-05  1.048900e+00  1.602886e+00  4.611908e-01  4.615603e+00  1.023945e+01  6.271065e+00  8.721039e+00  9.512347e+00  
0.0235 15.374 1.997  8.32480335e-05  1.093110e+00  1.668663e+00  4.817716e-01  4.787380e+00  1.056499e+01  6.474660e+00  9.004175e+00  9.816276e+00  
0.0240 15.367 1.996  8.67690038e-05  1.138104e+00  1.735456e+00  5.028139e-01  4.960342e+00  1.088822e+01  6.677274e+00  9.285947e+00  1.011826e+01  
0.0245 15.359 1.996  9.02865129e-05  1.183870e+00  1.803240e+00  5.243178e-01  5.134353e+00  1.120872e+01  6.878670e+00  9.566025e+00  1.041793e+01  
0.0250 15.351 1.995  9.39708298e-05  1.230397e+00  1.871991e+00  5.462835e-01  5.309277e+00  1.152610e+01  7.078621e+00  9.844094e+00  1.071492e+01  
0.0255 15.343 1.995  9.74355500e-05  1.277674e+00  1.941682e+00  5.687109e-01  5.484977e+00  1.183994e+01  7.276894e+00  1.011983e+01  1.100888e+01  
0.0260 15.335 1.994  1.01327271e-04  1.325689e+00  2.012289e+00  5.916000e-01  5.661319e+00  1.214986e+01  7.473274e+00  1.039293e+01  1.129946e+01  
0.0265 15.327 1.994  1.05068372e-04  1.374429e+00  2.083786e+00  6.149506e-01  5.838162e+00  1.245546e+01  7.667526e+00  1.066308e+01  1.158630e+01  
0.0270 15.318 1.993  1.08938699e-04  1.423884e+00  2.156146e+00  6.387626e-01  6.015372e+00  1.275638e+01  7.859437e+00  1.092996e+01  1.186907e+01  
0.0275 15.310 1.992  1.12620884e-04  1.474039e+00  2.229343e+00  6.630352e-01  6.192810e+00  1.305226e+01  8.048807e+00  1.119332e+01  1.214745e+01  
0.0280 15.301 1.992  1.16707321e-04  1.524883e+00  2.303349e+00  6.877683e-01  6.370346e+00  1.334274e+01  8.235437e+00  1.145286e+01  1.242114e+01  
0.0285 15.292 1.991  1.20886295e-04  1.576402e+00  2.378139e+00  7.129610e-01  6.547840e+00  1.362747e+01  8.419107e+00  1.170829e+01  1.268980e+01  
0.0290 15.283 1.991  1.24803110e-04  1.628584e+00  2.453683e+00  7.386124e-01  6.725159e+00  1.390613e+01  8.599666e+00  1.195939e+01  1.295319e+01  
0.0295 15.274 1.990  1.28930424e-04  1.681414e+00  2.529954e+00  7.647221e-01  6.902172e+00  1.417842e+01  8.776912e+00  1.220589e+01  1.321101e+01  
0.0300 15.265 1.989  1.33009981e-04  1.734880e+00  2.606924e+00  7.912885e-01  7.078744e+00  1.444401e+01  8.950675e+00  1.244754e+01  1.346299e+01  
0.0305 15.255 1.989  1.37489325e-04  1.788968e+00  2.684565e+00  8.183111e-01  7.254740e+00  1.470261e+01  9.120746e+00  1.268406e+01  1.370881e+01  
0.0310 15.246 1.988  1.41426243e-04  1.843662e+00  2.762847e+00  8.457883e-01  7.430025e+00  1.495393e+01  9.286974e+00  1.291523e+01  1.394824e+01  
0.0315 15.236 1.987  1.45857700e-04  1.898950e+00  2.841743e+00  8.737183e-01  7.604489e+00  1.519775e+01  9.449271e+00  1.314094e+01  1.418116e+01  
0.0320 15.226 1.987  1.50545602e-04  1.954817e+00  2.921224e+00  9.021003e-01  7.777987e+00  1.543377e+01  9.607392e+00  1.336084e+01  1.440718e+01  
0.0325 15.216 1.986  1.54566221e-04  2.011246e+00  3.001257e+00  9.309317e-01  7.950388e+00  1.566176e+01  9.761224e+00  1.357477e+01  1.462614e+01  
0.0330 15.206 1.985  1.59152189e-04  2.068225e+00  3.081816e+00  9.602111e-01  8.121593e+00  1.588153e+01  9.910720e+00  1.378268e+01  1.483800e+01  
0.0335 15.196 1.984  1.63605994e-04  2.125737e+00  3.162871e+00  9.899364e-01  8.291466e+00  1.609286e+01  1.005568e+01  1.398428e+01  1.504243e+01  
