# Distribution of neutrino fluxes in the AGS05 standard solar model model.
# 
# arxiv:0909.2668
#
# The cumulative neutrino fluxes from Table 1 of BPS08(GS) are given in the row below.
# 
# 6.04E+00 1.44E-02 8.24E-07 4.54E-01 4.66E-04 1.85E-02 1.29E-02 3.14E-04 
#
# 
# Columns in the Table below represent:
#
# 1) Radius of the zone in units of one solar radius
# 2) Temperature in units of 10^6 deg (K)
# 3) Logarithm (to the base 10) of the electron density in units of
#   cm^{-3}/N_A, where N_A is the Avogadro number
# 4) Mass of the zone with the given radius in units of one solar mass 
# 5) Fraction of pp neutrinos produced in the zone 
# 6) Fraction of pep neutrinos produced in the zone
# 7) Fraction of hep neutrinos produced in the zone
# 8) Fraction of beryllium 7 neutrinos produced in the zone
# 9) Fraction of boron 8 neutrinos produced in the zone
# 10) Fraction of nitrogen 13 neutrinos produced in the zone
# 11) Fraction of oxygen 15 neutrinos produced in the zone
# 12) Fraction of florine 17 neutrinos produced in the zone

0.0475 14.775 1.962  3.06071105e-04  3.900012e+00  5.521001e+00  2.016718e+00  1.211485e+01  1.818639e+01  1.163067e+01  1.666566e+01  1.737237e+01  
0.0480 14.762 1.961  3.12454860e-04  3.965631e+00  5.603028e+00  2.057906e+00  1.220322e+01  1.812515e+01  1.162401e+01  1.665613e+01  1.733714e+01  
0.0485 14.748 1.960  3.18091798e-04  4.031252e+00  5.684635e+00  2.099392e+00  1.228782e+01  1.805571e+01  1.161251e+01  1.663968e+01  1.729441e+01  
0.0490 14.735 1.959  3.22290690e-04  4.096851e+00  5.765788e+00  2.141163e+00  1.236864e+01  1.797833e+01  1.159633e+01  1.661653e+01  1.724448e+01  
0.0495 14.721 1.958  3.28153299e-04  4.162414e+00  5.846465e+00  2.183216e+00  1.244565e+01  1.789316e+01  1.157556e+01  1.658679e+01  1.718749e+01  
0.0500 14.707 1.957  3.35124121e-04  4.227926e+00  5.926643e+00  2.225543e+00  1.251883e+01  1.780037e+01  1.155024e+01  1.655053e+01  1.712355e+01  
0.0505 14.693 1.956  3.41895646e-04  4.293368e+00  6.006290e+00  2.268138e+00  1.258812e+01  1.770006e+01  1.152022e+01  1.650754e+01  1.705239e+01  
0.0510 14.679 1.955  3.44466447e-04  4.358709e+00  6.085368e+00  2.310986e+00  1.265356e+01  1.759271e+01  1.148597e+01  1.645850e+01  1.697487e+01  
0.0515 14.665 1.954  3.50554294e-04  4.423941e+00  6.163870e+00  2.354084e+00  1.271517e+01  1.747845e+01  1.144762e+01  1.640357e+01  1.689120e+01  
0.0520 14.650 1.953  3.59734642e-04  4.489053e+00  6.241768e+00  2.397427e+00  1.277285e+01  1.735726e+01  1.140484e+01  1.634230e+01  1.680081e+01  
